fcd3fbe0-8993-48be-b82b-35bcb3765b41,20221021_221631,20221021_221631,https://ngan-hang.com/ty-gia-ngan-hang-acb,ACB,null,null,24350.0,24450.0,24660.0
c3ad233c-75bc-4758-a800-29ff3cc64ce8,20221021_221631,20221021_221631,https://ngan-hang.com/ty-gia-ngan-hang-acb,ACB,null,null,23723.0,23818.0,24187.0
4363e8a8-f40e-43f7-b32c-97686c172b77,20221021_221631,20221021_221631,https://ngan-hang.com/ty-gia-ngan-hang-acb,ACB,null,null,0.0,27320.0,0.0
03f956af-17bf-4de8-ab53-be5caa0e5f6c,20221021_221631,20221021_221631,https://ngan-hang.com/ty-gia-ngan-hang-acb,ACB,null,null,16991.0,17102.0,17367.0
a30c2edf-5610-4e31-bfed-efb0a10a73c6,20221021_221631,20221021_221631,https://ngan-hang.com/ty-gia-ngan-hang-acb,ACB,null,null,161.53,162.34,164.85
c0e2a263-da97-4688-8e6a-1ac1eea88118,20221021_221631,20221021_221631,https://ngan-hang.com/ty-gia-ngan-hang-acb,ACB,null,null,0.0,0.0,0.0
efaa2b99-ec06-43b9-a28a-da7eb6a3cabb,20221021_221631,20221021_221631,https://ngan-hang.com/ty-gia-ngan-hang-acb,ACB,null,null,15175.0,15275.0,15542.0
c9e36b17-65a8-474f-9c60-753757f57244,20221021_221631,20221021_221631,https://ngan-hang.com/ty-gia-ngan-hang-acb,ACB,null,null,17587.0,17693.0,17967.0
ee312970-9f08-4a67-bb76-150b0fb55d3d,20221021_221631,20221021_221631,https://ngan-hang.com/ty-gia-ngan-hang-acb,ACB,null,null,0.0,17.12,0.0
760d6224-9e4f-47a0-9da8-b151b1269ddc,20221021_221631,20221021_221631,https://ngan-hang.com/ty-gia-ngan-hang-acb,ACB,null,null,0.0,24253.0,0.0
5e177206-887f-4d88-9c77-2af2a51f2b84,20221021_221631,20221021_221631,https://ngan-hang.com/ty-gia-ngan-hang-acb,ACB,null,null,0.0,637.0,0.0
c88e0f31-7ea6-4e6c-b6f2-6e84bc1f3d22,20221021_221631,20221021_221631,https://ngan-hang.com/ty-gia-ngan-hang-acb,ACB,null,null,0.0,0.0,0.0
5a59e836-80ed-47c0-a537-b0e37ef286cb,20221021_221631,20221021_221631,https://ngan-hang.com/ty-gia-ngan-hang-acb,ACB,null,null,0.0,13792.0,0.0
a5224dd6-eb93-42a3-b7d7-c69d9e7e9b27,20221021_221631,20221021_221631,https://ngan-hang.com/ty-gia-ngan-hang-agribank,Agribank,null,null,24570.0,24600.0,24872.0
00ffde4c-1fc4-4ede-9610-dc422f0bb961,20221021_221631,20221021_221631,https://ngan-hang.com/ty-gia-ngan-hang-agribank,Agribank,null,null,27231.0,27395.0,28171.0
9de69522-e23d-4440-9e80-83f0fd5a2766,20221021_221631,20221021_221631,https://ngan-hang.com/ty-gia-ngan-hang-agribank,Agribank,null,null,17088.0,17157.0,17643.0
dc0b1055-278d-486f-bd20-40da8cdcb1ae,20221021_221631,20221021_221631,https://ngan-hang.com/ty-gia-ngan-hang-agribank,Agribank,null,null,3092.0,3104.0,3199.0
c0b915d4-3c0b-467e-adf2-84e5f1de41f4,20221021_221631,20221021_221631,https://ngan-hang.com/ty-gia-ngan-hang-agribank,Agribank,null,null,161.26,161.91,168.87
f24d6b89-78ce-4ace-8ae1-5802b632a896,20221021_221631,20221021_221631,https://ngan-hang.com/ty-gia-ngan-hang-agribank,Agribank,null,null,15164.0,15225.0,15816.0
827b6f46-7d84-46f0-a48b-5854c2878652,20221021_221631,20221021_221631,https://ngan-hang.com/ty-gia-ngan-hang-agribank,Agribank,null,null,17677.0,17748.0,18153.0
18b3f369-fdc5-4c8f-9c51-67cbe3b8c335,20221021_221631,20221021_221631,https://ngan-hang.com/ty-gia-ngan-hang-agribank,Agribank,null,null,0.0,16.54,17.93
51e2f56d-6a0f-46f6-8796-bc60d1d0f2fc,20221021_221631,20221021_221631,https://ngan-hang.com/ty-gia-ngan-hang-agribank,Agribank,null,null,24191.0,24288.0,24926.0
644bf5c8-7332-47d0-9184-07ef3fe241c0,20221021_221631,20221021_221631,https://ngan-hang.com/ty-gia-ngan-hang-agribank,Agribank,null,null,626.0,629.0,652.0
cca658ea-6815-4dd0-ba1b-8d98e6fcadd1,20221021_221631,20221021_221631,https://ngan-hang.com/ty-gia-ngan-hang-agribank,Agribank,null,null,0.0,13761.0,14262.0
19758327-9924-4dc0-859a-7c00f86a8643,20221021_221632,20221021_221632,https://ngan-hang.com/ty-gia-ngan-hang-bidv,BIDV,null,null,24590.0,24590.0,24870.0
