9236c55e-595d-47bb-9693-3dd0bf992087,20221021_235018,20221021_235018,https://ngan-hang.com/ty-gia-ngan-hang-acb,ACB,Đô la,USD,24350.0,24450.0,24660.0
f0a548a4-3ad0-4da6-bd90-e4207286f259,20221021_235018,20221021_235018,https://ngan-hang.com/ty-gia-ngan-hang-acb,ACB,Euro,EUR,23723.0,23818.0,24187.0
e91eee7b-3ef6-4a39-8964-425ce6dd729d,20221021_235018,20221021_235018,https://ngan-hang.com/ty-gia-ngan-hang-acb,ACB,Bảng Anh,GBP,0.0,27320.0,0.0
6d258983-c26b-413a-8a00-be8a44020e6b,20221021_235018,20221021_235018,https://ngan-hang.com/ty-gia-ngan-hang-acb,ACB,Đô la Singapore,SGD,16991.0,17102.0,17367.0
8caea7e5-b8d3-43ed-9967-2f7d85ec2278,20221021_235018,20221021_235018,https://ngan-hang.com/ty-gia-ngan-hang-acb,ACB,Đô la Hồng Kông,HKD,0.0,0.0,0.0
2017e460-a6df-4eff-9f84-fc2f58348570,20221021_235018,20221021_235018,https://ngan-hang.com/ty-gia-ngan-hang-acb,ACB,Yên Nhật,JPY,161.53,162.34,164.85
becf287f-d6d3-4441-87ab-8bb433fadef6,20221021_235018,20221021_235018,https://ngan-hang.com/ty-gia-ngan-hang-acb,ACB,Đô la Úc,AUD,15175.0,15275.0,15542.0
3e3fb97b-8f3e-48fb-a381-3f9a816cea0d,20221021_235018,20221021_235018,https://ngan-hang.com/ty-gia-ngan-hang-acb,ACB,Đô la Canada,CAD,17587.0,17693.0,17967.0
02bea22b-57cc-42c2-9dfe-18d979bd42b5,20221021_235018,20221021_235018,https://ngan-hang.com/ty-gia-ngan-hang-acb,ACB,Franc Thuỵ Sĩ,CHF,0.0,24253.0,0.0
d8ac4e85-2020-4046-8e2d-3a8773c8ff3d,20221021_235018,20221021_235018,https://ngan-hang.com/ty-gia-ngan-hang-acb,ACB,Won Hàn Quốc,KRW,0.0,17.12,0.0
2b6932fa-83bf-404f-8c75-62a53f23f2fb,20221021_235018,20221021_235018,https://ngan-hang.com/ty-gia-ngan-hang-acb,ACB,Baht Thái,THB,0.0,637.0,0.0
c3a875a5-426a-447b-be3f-49be0371b734,20221021_235018,20221021_235018,https://ngan-hang.com/ty-gia-ngan-hang-acb,ACB,Đô la Đài Loan,TWD,0.0,0.0,0.0
3871bc19-9a66-4b7b-b602-556d76fa181e,20221021_235018,20221021_235018,https://ngan-hang.com/ty-gia-ngan-hang-acb,ACB,Ðô la New Zealand,NZD,0.0,13792.0,0.0
d0b83294-495f-478f-a1b3-fe893a1f0b72,20221021_235019,20221021_235019,https://ngan-hang.com/ty-gia-ngan-hang-agribank,Agribank,Đô la,USD,24570.0,24600.0,24872.0
5f5d49b7-0a69-497d-8446-70f6e110298d,20221021_235019,20221021_235019,https://ngan-hang.com/ty-gia-ngan-hang-agribank,Agribank,Bảng Anh,GBP,27231.0,27395.0,28171.0
ad6f0821-22be-487a-93ef-5af422680ff9,20221021_235019,20221021_235019,https://ngan-hang.com/ty-gia-ngan-hang-agribank,Agribank,Đô la Singapore,SGD,17088.0,17157.0,17643.0
0a170ece-5b1a-4ba8-a3ae-ed6c4606af1c,20221021_235019,20221021_235019,https://ngan-hang.com/ty-gia-ngan-hang-agribank,Agribank,Yên Nhật,JPY,161.26,161.91,168.87
c452013f-02be-4095-839f-8549d85133b3,20221021_235019,20221021_235019,https://ngan-hang.com/ty-gia-ngan-hang-agribank,Agribank,Đô la Hồng Kông,HKD,3092.0,3104.0,3199.0
03da29b4-2039-40fa-877d-bba3ea4e4413,20221021_235019,20221021_235019,https://ngan-hang.com/ty-gia-ngan-hang-agribank,Agribank,Đô la Úc,AUD,15164.0,15225.0,15816.0
60df47a6-b1b4-4377-83a2-6dbb1611c89b,20221021_235019,20221021_235019,https://ngan-hang.com/ty-gia-ngan-hang-agribank,Agribank,Đô la Canada,CAD,17677.0,17748.0,18153.0
d7f64088-b795-49d6-a2e3-d0416898b611,20221021_235019,20221021_235019,https://ngan-hang.com/ty-gia-ngan-hang-agribank,Agribank,Franc Thuỵ Sĩ,CHF,24191.0,24288.0,24926.0
5730298c-0b55-4bab-8372-8b7d0fd13612,20221021_235019,20221021_235019,https://ngan-hang.com/ty-gia-ngan-hang-agribank,Agribank,Won Hàn Quốc,KRW,0.0,16.54,17.93
45779e7d-b686-47e0-b954-13b5af1bf0cd,20221021_235019,20221021_235019,https://ngan-hang.com/ty-gia-ngan-hang-agribank,Agribank,Baht Thái,THB,626.0,629.0,652.0
3967505e-1c8b-436a-830f-eeddfea78642,20221021_235019,20221021_235019,https://ngan-hang.com/ty-gia-ngan-hang-agribank,Agribank,Ðô la New Zealand,NZD,0.0,13761.0,14262.0
e66bcafa-2ecf-4b68-b6d7-6fb6fe706330,20221021_235019,20221021_235019,https://ngan-hang.com/ty-gia-ngan-hang-bidv,BIDV,Đô la,USD,24590.0,24590.0,24870.0
734d9334-07f3-4583-bde9-e21aa3ed36a7,20221021_235019,20221021_235019,https://ngan-hang.com/ty-gia-ngan-hang-bidv,BIDV,Euro,EUR,23786.0,23850.0,24867.0
329dc248-b4ea-44d4-b27a-84b11fb3c051,20221021_235019,20221021_235019,https://ngan-hang.com/ty-gia-ngan-hang-bidv,BIDV,Bảng Anh,GBP,27155.0,27318.0,28306.0
