c3b2b366-0f32-407c-a4fc-03c6f87c5f29,20221021_235406,20221021_235406,https://thebank.vn,ABBank ,Đô la Mỹ,USD,24560.0,24600.0,24870.0
5360c32f-2dd4-440c-81a0-6c9307b6bb8d,20221021_235406,20221021_235406,https://thebank.vn,ABBank ,EURO,EUR,23682.0,23777.0,24860.0
91944975-7bb9-495d-b1fd-a526fe85d8ae,20221021_235406,20221021_235406,https://thebank.vn,ABBank ,Bảng Anh,GBP,27159.0,27268.0,28320.0
46126231-cace-4517-abde-af77cbe4c653,20221021_235406,20221021_235406,https://thebank.vn,ABBank ,Yên Nhật,JPY,161.42,162.07,168.94
1103bf6b-c88d-4a5e-be36-76284b28724e,20221021_235406,20221021_235406,https://thebank.vn,ABBank ,Đô la Úc,AUD,15082.0,15142.0,15970.0
16bfa57a-cc34-44ca-ad5a-88c2f2c49a0e,20221021_235406,20221021_235406,https://thebank.vn,ABBank ,Đô la Canada,CAD,17566.0,17690.0,18310.0
f54e58a7-5365-4f1d-a043-18de2682c412,20221021_235407,20221021_235407,https://thebank.vn,ACB ,Đô la Mỹ,USD,24350.0,24450.0,24660.0
567d3849-d49e-43c2-b051-30376fef2abe,20221021_235407,20221021_235407,https://thebank.vn,ACB ,EURO,EUR,23723.0,23818.0,24187.0
8b609813-c8d9-4f4c-8ca2-7a08ae2b51af,20221021_235407,20221021_235407,https://thebank.vn,ANZ ,ĐÔ LA MỸ,USD,22650.0,22650.0,22750.0
d3dd4fad-70dc-4f6f-83f2-01a975c231b6,20221021_235407,20221021_235407,https://thebank.vn,ANZ ,ĐÔ LA ÚC,AUD,17108.0,17108.0,17653.0
feb54ea3-c4ea-4330-ba5a-96c0c0a04f49,20221021_235407,20221021_235407,https://thebank.vn,ANZ ,ĐÔ CANADA,CAD,17417.0,17417.0,17911.0
249a47a6-0ad7-45e7-a139-b63c67cf12c0,20221021_235407,20221021_235407,https://thebank.vn,ANZ ,FRANCE THỤY SĨ,CHF,22402.0,22402.0,23514.0
95ff0ec5-c3e5-43e0-a27f-2ceb66411bc1,20221021_235407,20221021_235407,https://thebank.vn,ANZ ,KRONE ĐAN MẠCH,DKK,3427.0,3427.0,3768.0
a0a7942e-c1ba-449e-bfa5-71edd4be9deb,20221021_235407,20221021_235407,https://thebank.vn,ANZ ,EURO,EUR,26445.0,26445.0,26991.0
7c72a659-702d-4c70-99f2-66ca513187bd,20221021_235407,20221021_235407,https://thebank.vn,ANZ ,BẢNG ANH,GBP,29816.0,29816.0,30771.0
d65a8999-9747-46d6-8d32-1843f6c0b17c,20221021_235407,20221021_235407,https://thebank.vn,ANZ ,ĐÔ HONGKONG,HKD,2874.0,2874.0,2945.0
aa3ab3d6-822c-4abe-832d-6e49bc2cdfc0,20221021_235407,20221021_235407,https://thebank.vn,Agribank ,Đô la Mỹ,USD,24570.0,24600.0,24872.0
db111427-28ad-4a4a-96b0-5c65d632e78b,20221021_235407,20221021_235407,https://thebank.vn,Agribank ,Bảng Anh,GBP,27231.0,27395.0,28171.0
f12d92b2-2f5b-4b2f-ad26-ffcd67bdd0e6,20221021_235407,20221021_235407,https://thebank.vn,Agribank ,Đôla Singapore,SGD,17088.0,17157.0,17643.0
121fb2b2-5cb8-4c57-97b8-694c7a71e6de,20221021_235407,20221021_235407,https://thebank.vn,Agribank ,Đô la Hồng Kong,HKD,3092.0,3104.0,3199.0
7f2051aa-7543-4fed-be78-85d1ad590b36,20221021_235407,20221021_235407,https://thebank.vn,Agribank ,Yên Nhật,JPY,161.26,161.91,168.87
5c05ba73-c5ca-4d8d-ad37-7997f8e52097,20221021_235407,20221021_235407,https://thebank.vn,Agribank ,Đô la Úc,AUD,15164.0,15225.0,15816.0
9574ed53-2ed2-4285-a255-c74e7fc07c20,20221021_235407,20221021_235407,https://thebank.vn,Agribank ,Đô la Canada,CAD,17677.0,17748.0,18153.0
7530a5b4-78ef-4034-b274-60bd2d77deb8,20221021_235407,20221021_235407,https://thebank.vn,Agribank ,Franc Thụy Sĩ,CHF,24191.0,24288.0,24926.0
989c4f60-0f85-4e05-b3ea-bd6ccd28d48f,20221021_235407,20221021_235407,https://thebank.vn,BAOVIET Bank ,ĐÔ LA MỸ,USD,22650.0,22650.0,22870.0
32d9b576-d201-450d-91a0-08e08b575875,20221021_235407,20221021_235407,https://thebank.vn,BIDC ,ĐÔ LA MỸ,USD,22510.0,22540.0,22750.0
56446129-d9b0-425a-9848-630b143fd6d4,20221021_235407,20221021_235407,https://thebank.vn,BIDC ,ĐÔ LA ÚC,AUD,16243.0,16341.0,16828.0
80b3009e-4dea-4c92-95e5-d0f5d53ed631,20221021_235407,20221021_235407,https://thebank.vn,BIDC ,ĐÔ CANADA,CAD,17649.0,17756.0,18325.0
9b261434-48f3-4278-bbdb-d54021aeaaa5,20221021_235407,20221021_235407,https://thebank.vn,BIDC ,FRANCE THỤY SĨ,CHF,24065.0,24210.0,24974.0
2f88352b-6072-47cc-aaa4-20698409923d,20221021_235408,20221021_235408,https://thebank.vn,CBBank ,ĐÔ LA MỸ,USD,22540.0,22560.0,22740.0
882bb0fa-9ed1-4f31-8394-288ac0c01e75,20221021_235408,20221021_235408,https://thebank.vn,CBBank ,ĐÔ LA ÚC,AUD,16364.0,16471.0,16757.0
d4d9c472-ed70-418c-a188-beb3f90cec54,20221021_235408,20221021_235408,https://thebank.vn,Citibank ,ĐÔ LA MỸ,USD,22668.46,22676.15,22754.0
1d5c0991-adc0-42f0-948d-b367d5db4962,20221021_235408,20221021_235408,https://thebank.vn,Citibank ,ĐÔ LA ÚC,AUD,16787.92,16902.88,17192.9
64f89dd2-9dfe-4323-b021-ff4079027c1e,20221021_235408,20221021_235408,https://thebank.vn,Citibank ,ĐÔ CANADA,CAD,17363.77,17502.66,17811.0
0237724a-a87d-4a88-8914-c6164637c107,20221021_235408,20221021_235408,https://thebank.vn,Citibank ,FRANCE THỤY SĨ,CHF,22446.08,22624.7,23020.24
