c7aade21-78f3-4825-b487-ae5e53d86cce,20221021_225022,20221021_225022,https://ngan-hang.com/ty-gia-ngan-hang-acb,ACB,null,null,24350.0,24450.0,24660.0
9fe57067-d5f8-41b4-8445-2274099263f4,20221021_225022,20221021_225022,https://ngan-hang.com/ty-gia-ngan-hang-acb,ACB,null,null,23723.0,23818.0,24187.0
0c02fb9b-fe03-400e-8d99-9442d00a506d,20221021_225022,20221021_225022,https://ngan-hang.com/ty-gia-ngan-hang-acb,ACB,null,null,0.0,27320.0,0.0
a712393f-223a-47fb-8934-425f34f30321,20221021_225022,20221021_225022,https://ngan-hang.com/ty-gia-ngan-hang-acb,ACB,null,null,16991.0,17102.0,17367.0
acd3f532-3a9c-4309-872f-6cc8944dbbbe,20221021_225022,20221021_225022,https://ngan-hang.com/ty-gia-ngan-hang-acb,ACB,null,null,0.0,0.0,0.0
9890d0c6-fa55-46f7-89f2-00e19448b5f5,20221021_225022,20221021_225022,https://ngan-hang.com/ty-gia-ngan-hang-acb,ACB,null,null,161.53,162.34,164.85
823a244a-7dd6-4187-bc7e-143e3f030962,20221021_225022,20221021_225022,https://ngan-hang.com/ty-gia-ngan-hang-acb,ACB,null,null,15175.0,15275.0,15542.0
aaf637aa-c843-4c21-8e2a-fa4bd07c0818,20221021_225022,20221021_225022,https://ngan-hang.com/ty-gia-ngan-hang-acb,ACB,null,null,17587.0,17693.0,17967.0
87e4e652-709b-476e-9140-bb61f11263a9,20221021_225022,20221021_225022,https://ngan-hang.com/ty-gia-ngan-hang-acb,ACB,null,null,0.0,24253.0,0.0
1aa4aa09-4a3c-46ef-9bcd-cf9d25b6a1e6,20221021_225022,20221021_225022,https://ngan-hang.com/ty-gia-ngan-hang-acb,ACB,null,null,0.0,17.12,0.0
c8a0d398-81de-4a2a-abac-498008d6e4c2,20221021_225022,20221021_225022,https://ngan-hang.com/ty-gia-ngan-hang-acb,ACB,null,null,0.0,637.0,0.0
493f532b-9878-4543-9181-5becf83af715,20221021_225022,20221021_225022,https://ngan-hang.com/ty-gia-ngan-hang-acb,ACB,null,null,0.0,0.0,0.0
1a0c34fd-185b-45be-a93d-5c113c65dca2,20221021_225022,20221021_225022,https://ngan-hang.com/ty-gia-ngan-hang-acb,ACB,null,null,0.0,13792.0,0.0
c434dc8e-0211-4804-8a33-84c4c956f6ce,20221021_225023,20221021_225023,https://ngan-hang.com/ty-gia-ngan-hang-agribank,Agribank,null,null,24570.0,24600.0,24872.0
