50c22acd-3753-42b7-a624-80f592710c79,20221021_224158,20221021_224158,https://ngan-hang.com/ty-gia-ngan-hang-acb,ACB,null,null,24350.0,24450.0,24660.0
d284e95a-b312-4bf2-8e4f-4cbbbbfa0383,20221021_224158,20221021_224158,https://ngan-hang.com/ty-gia-ngan-hang-acb,ACB,null,null,23723.0,23818.0,24187.0
4002ebfd-8cd1-4a93-a51a-74d39750a4da,20221021_224158,20221021_224158,https://ngan-hang.com/ty-gia-ngan-hang-acb,ACB,null,null,0.0,27320.0,0.0
4c151b40-9cc3-4417-9625-427ab5cbefe8,20221021_224158,20221021_224158,https://ngan-hang.com/ty-gia-ngan-hang-acb,ACB,null,null,16991.0,17102.0,17367.0
a352a1a7-25ec-4961-815a-0ed97a451dd8,20221021_224158,20221021_224158,https://ngan-hang.com/ty-gia-ngan-hang-acb,ACB,null,null,0.0,0.0,0.0
90d0ccd3-4049-44c1-a226-68ba9100c35a,20221021_224158,20221021_224158,https://ngan-hang.com/ty-gia-ngan-hang-acb,ACB,null,null,161.53,162.34,164.85
bb1de42b-8a0e-4531-86e8-dcd97ea4062d,20221021_224158,20221021_224158,https://ngan-hang.com/ty-gia-ngan-hang-acb,ACB,null,null,15175.0,15275.0,15542.0
dd472971-40ae-44b3-b478-2585d5fdb99d,20221021_224158,20221021_224158,https://ngan-hang.com/ty-gia-ngan-hang-acb,ACB,null,null,17587.0,17693.0,17967.0
7d0e658f-c41e-4929-a823-80975dfe0e48,20221021_224158,20221021_224158,https://ngan-hang.com/ty-gia-ngan-hang-acb,ACB,null,null,0.0,24253.0,0.0
54a7f3ca-078a-4851-986d-e28acbf9e88c,20221021_224158,20221021_224158,https://ngan-hang.com/ty-gia-ngan-hang-acb,ACB,null,null,0.0,17.12,0.0
4aa2b0ce-9f7d-4ebd-a9c2-673d33a1f4d0,20221021_224158,20221021_224158,https://ngan-hang.com/ty-gia-ngan-hang-acb,ACB,null,null,0.0,637.0,0.0
213fd96d-6832-46ac-9cd4-6fcaf05ecfdc,20221021_224158,20221021_224158,https://ngan-hang.com/ty-gia-ngan-hang-acb,ACB,null,null,0.0,0.0,0.0
5d4ab422-db93-426e-bf8b-7951d97af5be,20221021_224158,20221021_224158,https://ngan-hang.com/ty-gia-ngan-hang-acb,ACB,null,null,0.0,13792.0,0.0
349bf94f-e1e3-4f02-93a6-82eb8662f216,20221021_224159,20221021_224159,https://ngan-hang.com/ty-gia-ngan-hang-agribank,Agribank,null,null,24570.0,24600.0,24872.0
df6d7f78-f7f4-4b7b-aa9c-a70f00a9d466,20221021_224159,20221021_224159,https://ngan-hang.com/ty-gia-ngan-hang-agribank,Agribank,null,null,27231.0,27395.0,28171.0
283ad140-3021-43bf-908c-244143b171ad,20221021_224159,20221021_224159,https://ngan-hang.com/ty-gia-ngan-hang-agribank,Agribank,null,null,17088.0,17157.0,17643.0
d733c07f-ed13-426a-894f-12d8e0194755,20221021_224159,20221021_224159,https://ngan-hang.com/ty-gia-ngan-hang-agribank,Agribank,null,null,161.26,161.91,168.87
50503275-73b4-4bcf-b599-dcf6446b0c96,20221021_224159,20221021_224159,https://ngan-hang.com/ty-gia-ngan-hang-agribank,Agribank,null,null,3092.0,3104.0,3199.0
1f403b7c-bd23-49ad-adbf-8ab4e544a1a3,20221021_224159,20221021_224159,https://ngan-hang.com/ty-gia-ngan-hang-agribank,Agribank,null,null,15164.0,15225.0,15816.0
c524b82e-20cc-4d72-97cd-821f60897037,20221021_224159,20221021_224159,https://ngan-hang.com/ty-gia-ngan-hang-agribank,Agribank,null,null,17677.0,17748.0,18153.0
8c56bff1-ac8f-4a5f-9539-d4b10ade877e,20221021_224159,20221021_224159,https://ngan-hang.com/ty-gia-ngan-hang-agribank,Agribank,null,null,24191.0,24288.0,24926.0
7a6af9d7-1f9e-4ac1-8cf8-36e767f20dd3,20221021_224159,20221021_224159,https://ngan-hang.com/ty-gia-ngan-hang-agribank,Agribank,null,null,0.0,16.54,17.93
86431e7c-f947-4934-bf64-19e54f4bb63f,20221021_224159,20221021_224159,https://ngan-hang.com/ty-gia-ngan-hang-agribank,Agribank,null,null,626.0,629.0,652.0
561be4a6-f147-4175-a757-a40148eaebf5,20221021_224159,20221021_224159,https://ngan-hang.com/ty-gia-ngan-hang-agribank,Agribank,null,null,0.0,13761.0,14262.0
fee98014-3c17-4100-b313-b1b30dd8c119,20221021_224159,20221021_224159,https://ngan-hang.com/ty-gia-ngan-hang-bidv,BIDV,null,null,24590.0,24590.0,24870.0
1a9f2db9-7a4d-4403-893e-889535eeb12f,20221021_224159,20221021_224159,https://ngan-hang.com/ty-gia-ngan-hang-bidv,BIDV,null,null,23786.0,23850.0,24867.0
108c6a01-b4eb-4275-8f65-ed181e37d237,20221021_224159,20221021_224159,https://ngan-hang.com/ty-gia-ngan-hang-bidv,BIDV,null,null,27155.0,27318.0,28306.0
799b74af-a753-4d40-9a1d-163827bab2d1,20221021_224159,20221021_224159,https://ngan-hang.com/ty-gia-ngan-hang-bidv,BIDV,null,null,16990.0,17093.0,17583.0
820dea45-a497-430d-a766-a05b93065d2a,20221021_224159,20221021_224159,https://ngan-hang.com/ty-gia-ngan-hang-bidv,BIDV,null,null,160.77,161.75,168.93
