f1acf36a-7ebe-4612-ba8f-624ebfcb0a74,20221021_234234,20221021_234234,https://ngan-hang.com/ty-gia-ngan-hang-acb,ACB,Đô la,USD,24350.0,24450.0,24660.0
2b1d635c-48f7-494c-9997-b925524616e5,20221021_234234,20221021_234234,https://ngan-hang.com/ty-gia-ngan-hang-acb,ACB,Euro,EUR,23723.0,23818.0,24187.0
f43f0b9b-bcb7-49ad-bd50-754a0fa26f80,20221021_234234,20221021_234234,https://ngan-hang.com/ty-gia-ngan-hang-acb,ACB,Bảng Anh,GBP,0.0,27320.0,0.0
591b1cde-ff31-4be0-bfb0-f7ef6fd629b8,20221021_234234,20221021_234234,https://ngan-hang.com/ty-gia-ngan-hang-acb,ACB,Đô la Singapore,SGD,16991.0,17102.0,17367.0
89b22b6f-6faf-41fa-ae09-8338ca5b2944,20221021_234234,20221021_234234,https://ngan-hang.com/ty-gia-ngan-hang-acb,ACB,Yên Nhật,JPY,161.53,162.34,164.85
782587c8-90f8-4f16-a66d-e157e2978dd0,20221021_234234,20221021_234234,https://ngan-hang.com/ty-gia-ngan-hang-acb,ACB,Đô la Hồng Kông,HKD,0.0,0.0,0.0
85127353-be33-4be2-95a2-8b8673bae9f3,20221021_234234,20221021_234234,https://ngan-hang.com/ty-gia-ngan-hang-acb,ACB,Đô la Úc,AUD,15175.0,15275.0,15542.0
41d7bd4c-6bf8-41ac-9e76-9f58ee8b0409,20221021_234234,20221021_234234,https://ngan-hang.com/ty-gia-ngan-hang-acb,ACB,Đô la Canada,CAD,17587.0,17693.0,17967.0
dfbd6408-8c71-4009-9eff-e2c1012c43a8,20221021_234234,20221021_234234,https://ngan-hang.com/ty-gia-ngan-hang-acb,ACB,Won Hàn Quốc,KRW,0.0,17.12,0.0
33abe90c-c3fd-4fa9-91de-66e36df22613,20221021_234234,20221021_234234,https://ngan-hang.com/ty-gia-ngan-hang-acb,ACB,Franc Thuỵ Sĩ,CHF,0.0,24253.0,0.0
