1,2022-10-12,21:35,2022-10-12,https://ngan-hang.com/ty-gia-ngan-hang-acb,ACB,Đô la,USD,23750.0,23840.0,24050.0
2,2022-10-12,21:35,2022-10-12,https://ngan-hang.com/ty-gia-ngan-hang-acb,ACB,Euro,EUR,22963.0,23055.0,23418.0
3,2022-10-12,21:35,2022-10-12,https://ngan-hang.com/ty-gia-ngan-hang-acb,ACB,Bảng Anh,GBP,0.0,26068.0,0.0
4,2022-10-12,21:35,2022-10-12,https://ngan-hang.com/ty-gia-ngan-hang-acb,ACB,Đô la Singapore,SGD,16412.0,16520.0,16780.0
5,2022-10-12,21:35,2022-10-12,https://ngan-hang.com/ty-gia-ngan-hang-acb,ACB,Yên Nhật,JPY,162.03,162.84,165.4
6,2022-10-12,21:35,2022-10-12,https://ngan-hang.com/ty-gia-ngan-hang-acb,ACB,Đô la Hồng Kông,HKD,0.0,0.0,0.0
7,2022-10-12,21:35,2022-10-12,https://ngan-hang.com/ty-gia-ngan-hang-acb,ACB,Đô la Úc,AUD,14775.0,14872.0,15136.0
8,2022-10-12,21:35,2022-10-12,https://ngan-hang.com/ty-gia-ngan-hang-acb,ACB,Đô la Canada,CAD,17132.0,17235.0,17506.0
9,2022-10-12,21:35,2022-10-12,https://ngan-hang.com/ty-gia-ngan-hang-acb,ACB,Won Hàn Quốc,KRW,0.0,16.75,0.0
10,2022-10-12,21:35,2022-10-12,https://ngan-hang.com/ty-gia-ngan-hang-acb,ACB,Franc Thuỵ Sĩ,CHF,0.0,23830.0,0.0
11,2022-10-12,21:35,2022-10-12,https://ngan-hang.com/ty-gia-ngan-hang-acb,ACB,Baht Thái,THB,0.0,623.0,0.0
12,2022-10-12,21:35,2022-10-12,https://ngan-hang.com/ty-gia-ngan-hang-acb,ACB,Đô la Đài Loan,TWD,0.0,0.0,0.0
13,2022-10-12,21:35,2022-10-12,https://ngan-hang.com/ty-gia-ngan-hang-acb,ACB,Ðô la New Zealand,NZD,0.0,13249.0,0.0
14,2022-10-12,21:35,2022-10-12,https://ngan-hang.com/ty-gia-ngan-hang-agribank,Agribank,Đô la,USD,23770.0,23780.0,24065.0
15,2022-10-12,21:35,2022-10-12,https://ngan-hang.com/ty-gia-ngan-hang-agribank,Agribank,Bảng Anh,GBP,25761.0,25916.0,26682.0
16,2022-10-12,21:35,2022-10-12,https://ngan-hang.com/ty-gia-ngan-hang-agribank,Agribank,Đô la Singapore,SGD,16370.0,16436.0,16915.0
17,2022-10-12,21:35,2022-10-12,https://ngan-hang.com/ty-gia-ngan-hang-agribank,Agribank,Đô la Hồng Kông,HKD,2989.0,3001.0,3095.0
18,2022-10-12,21:35,2022-10-12,https://ngan-hang.com/ty-gia-ngan-hang-agribank,Agribank,Yên Nhật,JPY,160.26,160.91,168.01
19,2022-10-12,21:35,2022-10-12,https://ngan-hang.com/ty-gia-ngan-hang-agribank,Agribank,Đô la Úc,AUD,14635.0,14694.0,15276.0
20,2022-10-12,21:35,2022-10-12,https://ngan-hang.com/ty-gia-ngan-hang-agribank,Agribank,Đô la Canada,CAD,17079.0,17148.0,17552.0
21,2022-10-12,21:35,2022-10-12,https://ngan-hang.com/ty-gia-ngan-hang-agribank,Agribank,Won Hàn Quốc,KRW,0.0,16.05,17.41
22,2022-10-12,21:35,2022-10-12,https://ngan-hang.com/ty-gia-ngan-hang-agribank,Agribank,Franc Thuỵ Sĩ,CHF,23579.0,23674.0,24315.0
23,2022-10-12,21:35,2022-10-12,https://ngan-hang.com/ty-gia-ngan-hang-agribank,Agribank,Baht Thái,THB,609.0,611.0,652.0
24,2022-10-12,21:35,2022-10-12,https://ngan-hang.com/ty-gia-ngan-hang-agribank,Agribank,Ðô la New Zealand,NZD,0.0,13108.0,13599.0
25,2022-10-12,21:35,2022-10-12,https://ngan-hang.com/ty-gia-ngan-hang-bidv,BIDV,Đô la,USD,23790.0,23790.0,24070.0
26,2022-10-12,21:35,2022-10-12,https://ngan-hang.com/ty-gia-ngan-hang-bidv,BIDV,Bảng Anh,GBP,25760.0,25916.0,26868.0
27,2022-10-12,21:35,2022-10-12,https://ngan-hang.com/ty-gia-ngan-hang-bidv,BIDV,Euro,EUR,22843.0,22904.0,23898.0
28,2022-10-12,21:35,2022-10-12,https://ngan-hang.com/ty-gia-ngan-hang-bidv,BIDV,Đô la Singapore,SGD,16299.0,16397.0,16869.0
29,2022-10-12,21:35,2022-10-12,https://ngan-hang.com/ty-gia-ngan-hang-bidv,BIDV,Nhân dân tệ,CNY,0.0,3290.0,3396.0
30,2022-10-12,21:35,2022-10-12,https://ngan-hang.com/ty-gia-ngan-hang-bidv,BIDV,Đô la Hồng Kông,HKD,2986.0,3007.0,3091.0
31,2022-10-12,21:35,2022-10-12,https://ngan-hang.com/ty-gia-ngan-hang-bidv,BIDV,Yên Nhật,JPY,160.06,161.02,168.22
32,2022-10-12,21:35,2022-10-12,https://ngan-hang.com/ty-gia-ngan-hang-bidv,BIDV,Đô la Úc,AUD,14709.0,14797.0,15283.0
33,2022-10-12,21:35,2022-10-12,https://ngan-hang.com/ty-gia-ngan-hang-bidv,BIDV,Đô la Canada,CAD,16990.0,17093.0,17622.0
34,2022-10-12,21:35,2022-10-12,https://ngan-hang.com/ty-gia-ngan-hang-bidv,BIDV,Won Hàn Quốc,KRW,15.05,0.0,17.61
35,2022-10-12,21:35,2022-10-12,https://ngan-hang.com/ty-gia-ngan-hang-bidv,BIDV,Rúp Nga,RUB,0.0,337.0,432.0
36,2022-10-12,21:35,2022-10-12,https://ngan-hang.com/ty-gia-ngan-hang-bidv,BIDV,Franc Thuỵ Sĩ,CHF,23564.0,23706.0,24435.0
