Ngay lay,Gio lay,Ngay cap nhat,Gio cap nhat,Nguon,Ten ngan hang,Ten ngoai te,Ky hieu ngoai te,Mua tien mat,Mua chuyen khoan,Gia ban
01/10/2022,16:52,lúc,01/10/2022,https://ngan-hang.com/ty-gia-ngan-hang-ncb,NCB,Đô la Singapore,SGD,16130.0,16351.0,16941.0
01/10/2022,16:52,lúc,01/10/2022,https://ngan-hang.com/ty-gia-ngan-hang-ncb,NCB,Yên Nhật,JPY,160.82,162.02,167.81
01/10/2022,16:52,lúc,01/10/2022,https://ngan-hang.com/ty-gia-ngan-hang-ncb,NCB,Đô la Canada,CAD,16874.0,16974.0,17583.0
01/10/2022,16:52,lúc,01/10/2022,https://ngan-hang.com/ty-gia-ngan-hang-ncb,NCB,Đô la Úc,AUD,14892.0,14992.0,15616.0
01/10/2022,16:52,lúc,01/10/2022,https://ngan-hang.com/ty-gia-ngan-hang-ncb,NCB,Franc Thuỵ Sĩ,CHF,23659.0,23789.0,24550.0
01/10/2022,16:52,lúc,01/10/2022,https://ngan-hang.com/ty-gia-ngan-hang-ncb,NCB,Won Hàn Quốc,KRW,12.72,14.72,17.83
01/10/2022,16:52,lúc,01/10/2022,https://ngan-hang.com/ty-gia-ngan-hang-ncb,NCB,Baht Thái,THB,542.0,612.0,648.0
01/10/2022,16:52,lúc,01/10/2022,https://ngan-hang.com/ty-gia-ngan-hang-scb,SCB,Đô la,USD,23090.0,23090.0,23250.0
01/10/2022,16:52,lúc,01/10/2022,https://ngan-hang.com/ty-gia-ngan-hang-scb,SCB,Euro,EUR,27230.0,27310.0,27860.0
01/10/2022,16:52,lúc,01/10/2022,https://ngan-hang.com/ty-gia-ngan-hang-scb,SCB,Bảng Anh,GBP,30580.0,30700.0,31190.0
01/10/2022,16:52,lúc,01/10/2022,https://ngan-hang.com/ty-gia-ngan-hang-scb,SCB,Đô la Singapore,SGD,17120.0,17140.0,17450.0
01/10/2022,16:52,lúc,01/10/2022,https://ngan-hang.com/ty-gia-ngan-hang-scb,SCB,Yên Nhật,JPY,219.4,220.1,223.7
01/10/2022,16:52,lúc,01/10/2022,https://ngan-hang.com/ty-gia-ngan-hang-scb,SCB,Đô la Canada,CAD,17610.0,17680.0,18010.0
01/10/2022,16:52,lúc,01/10/2022,https://ngan-hang.com/ty-gia-ngan-hang-scb,SCB,Đô la Úc,AUD,16820.0,16870.0,17270.0
01/10/2022,16:52,lúc,01/10/2022,https://ngan-hang.com/ty-gia-ngan-hang-scb,SCB,Won Hàn Quốc,KRW,0.0,20.7,23.0
01/10/2022,16:52,lúc,01/10/2022,https://ngan-hang.com/ty-gia-ngan-hang-scb,SCB,Ðô la New Zealand,NZD,0.0,15990.0,16370.0
01/10/2022,16:52,lúc,01/10/2022,https://ngan-hang.com/ty-gia-ngan-hang-sacombank,Sacombank,Đô la,USD,23720.0,23824.0,23863.0
01/10/2022,16:52,lúc,01/10/2022,https://ngan-hang.com/ty-gia-ngan-hang-sacombank,Sacombank,Euro,EUR,22968.0,23156.0,23249.0
01/10/2022,16:52,lúc,01/10/2022,https://ngan-hang.com/ty-gia-ngan-hang-sacombank,Sacombank,Bảng Anh,GBP,26271.0,26423.0,26529.0
01/10/2022,16:52,lúc,01/10/2022,https://ngan-hang.com/ty-gia-ngan-hang-sacombank,Sacombank,Đô la Singapore,SGD,16347.0,16512.0,16578.0
01/10/2022,16:52,lúc,01/10/2022,https://ngan-hang.com/ty-gia-ngan-hang-sacombank,Sacombank,Đô la Hồng Kông,HKD,0.0,3110.0,3122.0
01/10/2022,16:52,lúc,01/10/2022,https://ngan-hang.com/ty-gia-ngan-hang-sacombank,Sacombank,Yên Nhật,JPY,162.0,164.0,165.0
01/10/2022,16:52,lúc,01/10/2022,https://ngan-hang.com/ty-gia-ngan-hang-sacombank,Sacombank,Nhân dân tệ,CNY,0.0,3358.0,3372.0
01/10/2022,16:52,lúc,01/10/2022,https://ngan-hang.com/ty-gia-ngan-hang-sacombank,Sacombank,Đô la Canada,CAD,17026.0,17460.0,17530.0
01/10/2022,16:52,lúc,01/10/2022,https://ngan-hang.com/ty-gia-ngan-hang-sacombank,Sacombank,Đô la Úc,AUD,15195.0,15261.0,15322.0
01/10/2022,16:52,lúc,01/10/2022,https://ngan-hang.com/ty-gia-ngan-hang-sacombank,Sacombank,Won Hàn Quốc,KRW,0.0,17.0,17.0
01/10/2022,16:52,lúc,01/10/2022,https://ngan-hang.com/ty-gia-ngan-hang-sacombank,Sacombank,Franc Thuỵ Sĩ,CHF,24092.0,24020.0,24116.0
01/10/2022,16:52,lúc,01/10/2022,https://ngan-hang.com/ty-gia-ngan-hang-sacombank,Sacombank,Krone Na Uy,NOK,0.0,2296.0,2444.0
01/10/2022,16:52,lúc,01/10/2022,https://ngan-hang.com/ty-gia-ngan-hang-sacombank,Sacombank,Baht Thái,THB,0.0,607.0,693.0
01/10/2022,16:52,lúc,01/10/2022,https://ngan-hang.com/ty-gia-ngan-hang-sacombank,Sacombank,Ringit Malaysia,MYR,0.0,5429.0,5450.0
01/10/2022,16:52,lúc,01/10/2022,https://ngan-hang.com/ty-gia-ngan-hang-sacombank,Sacombank,Krona Thuỵ Điển,SEK,0.0,2208.0,2463.0
01/10/2022,16:52,lúc,01/10/2022,https://ngan-hang.com/ty-gia-ngan-hang-sacombank,Sacombank,Krone Đan Mạch,DKK,0.0,3132.0,3398.0
01/10/2022,16:52,lúc,01/10/2022,https://ngan-hang.com/ty-gia-ngan-hang-sacombank,Sacombank,Ðô la New Zealand,NZD,0.0,13642.0,13696.0
01/10/2022,16:52,lúc,01/10/2022,https://ngan-hang.com/ty-gia-ngan-hang-sacombank,Sacombank,Kip Lào,LAK,0.0,1.0,1.0
01/10/2022,16:52,lúc,01/10/2022,https://ngan-hang.com/ty-gia-ngan-hang-sacombank,Sacombank,Peso Philippines,PHP,0.0,411.0,440.0
01/10/2022,16:52,lúc,01/10/2022,https://ngan-hang.com/ty-gia-ngan-hang-sacombank,Sacombank,Riel Campuchia,KHR,0.0,5.0,5.0
01/10/2022,16:52,lúc,01/10/2022,https://ngan-hang.com/ty-gia-ngan-hang-sacombank,Sacombank,Đô la Đài Loan,TWD,0.0,759.0,855.0
01/10/2022,16:52,lúc,01/10/2022,https://ngan-hang.com/ty-gia-ngan-hang-vietcombank,Vietcombank,Đô la,USD,23700.0,23730.0,24010.0
01/10/2022,16:52,lúc,01/10/2022,https://ngan-hang.com/ty-gia-ngan-hang-vietcombank,Vietcombank,Euro,EUR,22796.83,23027.1,24072.65
01/10/2022,16:52,lúc,01/10/2022,https://ngan-hang.com/ty-gia-ngan-hang-vietcombank,Vietcombank,Bảng Anh,GBP,25901.69,26163.32,27005.39
01/10/2022,16:52,lúc,01/10/2022,https://ngan-hang.com/ty-gia-ngan-hang-vietcombank,Vietcombank,Đô la Singapore,SGD,16244.81,16408.89,16937.02
01/10/2022,16:52,lúc,01/10/2022,https://ngan-hang.com/ty-gia-ngan-hang-vietcombank,Vietcombank,Đô la Hồng Kông,HKD,2963.53,2993.47,3089.81
01/10/2022,16:52,lúc,01/10/2022,https://ngan-hang.com/ty-gia-ngan-hang-vietcombank,Vietcombank,Yên Nhật,JPY,160.65,162.27,170.07
01/10/2022,16:52,lúc,01/10/2022,https://ngan-hang.com/ty-gia-ngan-hang-vietcombank,Vietcombank,Nhân dân tệ,CNY,3294.49,3327.77,3435.39
01/10/2022,16:52,lúc,01/10/2022,https://ngan-hang.com/ty-gia-ngan-hang-vietcombank,Vietcombank,Đô la Canada,CAD,16976.25,17147.73,17699.63
01/10/2022,16:52,lúc,01/10/2022,https://ngan-hang.com/ty-gia-ngan-hang-vietcombank,Vietcombank,Đô la Úc,AUD,15070.75,15222.98,15712.93
01/10/2022,16:52,lúc,01/10/2022,https://ngan-hang.com/ty-gia-ngan-hang-vietcombank,Vietcombank,Won Hàn Quốc,KRW,14.41,16.01,17.55
01/10/2022,16:52,lúc,01/10/2022,https://ngan-hang.com/ty-gia-ngan-hang-vietcombank,Vietcombank,Rúp Nga,RUB,0.0,363.53,492.65
01/10/2022,16:52,lúc,01/10/2022,https://ngan-hang.com/ty-gia-ngan-hang-vietcombank,Vietcombank,Franc Thuỵ Sĩ,CHF,23800.45,24040.86,24814.62
01/10/2022,16:52,lúc,01/10/2022,https://ngan-hang.com/ty-gia-ngan-hang-vietcombank,Vietcombank,Krone Na Uy,NOK,0.0,2185.33,2278.34
01/10/2022,16:52,lúc,01/10/2022,https://ngan-hang.com/ty-gia-ngan-hang-vietcombank,Vietcombank,Baht Thái,THB,557.52,619.47,643.25
01/10/2022,16:52,lúc,01/10/2022,https://ngan-hang.com/ty-gia-ngan-hang-vietcombank,Vietcombank,Ringit Malaysia,MYR,0.0,5094.68,5206.32
01/10/2022,16:52,lúc,01/10/2022,https://ngan-hang.com/ty-gia-ngan-hang-vietcombank,Vietcombank,Krona Thuỵ Điển,SEK,0.0,2093.67,2182.78
01/10/2022,16:52,lúc,01/10/2022,https://ngan-hang.com/ty-gia-ngan-hang-vietcombank,Vietcombank,Krone Đan Mạch,DKK,0.0,3088.89,3207.5
01/10/2022,16:52,lúc,01/10/2022,https://ngan-hang.com/ty-gia-ngan-hang-vietcombank,Vietcombank,Kuwaiti dinar,KWD,0.0,76831.49,79911.16
01/10/2022,16:52,lúc,01/10/2022,https://ngan-hang.com/ty-gia-ngan-hang-vietcombank,Vietcombank,Rupee Ấn Độ,INR,0.0,291.7,303.39
01/10/2022,16:52,lúc,01/10/2022,https://ngan-hang.com/ty-gia-ngan-hang-vietcombank,Vietcombank,Rian Ả-Rập-Xê-Út,SAR,0.0,6333.79,6587.67
01/10/2022,16:52,lúc,01/10/2022,https://ngan-hang.com/ty-gia-ngan-hang-vietinbank,Vietinbank,Đô la,USD,0.0,23640.0,24080.0
01/10/2022,16:52,lúc,01/10/2022,https://ngan-hang.com/ty-gia-ngan-hang-vietinbank,Vietinbank,Euro,EUR,0.0,22535.0,23825.0
01/10/2022,16:52,lúc,01/10/2022,https://ngan-hang.com/ty-gia-ngan-hang-vietinbank,Vietinbank,Bảng Anh,GBP,0.0,26083.0,27253.0
01/10/2022,16:52,lúc,01/10/2022,https://ngan-hang.com/ty-gia-ngan-hang-vietinbank,Vietinbank,Đô la Singapore,SGD,0.0,16074.0,16874.0
01/10/2022,16:52,lúc,01/10/2022,https://ngan-hang.com/ty-gia-ngan-hang-vietinbank,Vietinbank,Nhân dân tệ,CNY,0.0,3283.0,3423.0
01/10/2022,16:52,lúc,01/10/2022,https://ngan-hang.com/ty-gia-ngan-hang-vietinbank,Vietinbank,Đô la Hồng Kông,HKD,0.0,2920.0,3115.0
01/10/2022,16:52,lúc,01/10/2022,https://ngan-hang.com/ty-gia-ngan-hang-vietinbank,Vietinbank,Yên Nhật,JPY,0.0,160.77,170.32
01/10/2022,16:52,lúc,01/10/2022,https://ngan-hang.com/ty-gia-ngan-hang-vietinbank,Vietinbank,Đô la Úc,AUD,0.0,14980.0,15680.0
01/10/2022,16:52,lúc,01/10/2022,https://ngan-hang.com/ty-gia-ngan-hang-vietinbank,Vietinbank,Đô la Canada,CAD,0.0,16955.0,17655.0
01/10/2022,16:52,lúc,01/10/2022,https://ngan-hang.com/ty-gia-ngan-hang-vietinbank,Vietinbank,Franc Thuỵ Sĩ,CHF,0.0,23674.0,24624.0
01/10/2022,16:52,lúc,01/10/2022,https://ngan-hang.com/ty-gia-ngan-hang-vietinbank,Vietinbank,Won Hàn Quốc,KRW,0.0,14.57,18.37
01/10/2022,16:52,lúc,01/10/2022,https://ngan-hang.com/ty-gia-ngan-hang-vietinbank,Vietinbank,Baht Thái,THB,0.0,617.72,645.72
01/10/2022,16:52,lúc,01/10/2022,https://ngan-hang.com/ty-gia-ngan-hang-vietinbank,Vietinbank,Krona Thuỵ Điển,SEK,0.0,2079.0,2214.0
01/10/2022,16:52,lúc,01/10/2022,https://ngan-hang.com/ty-gia-ngan-hang-vietinbank,Vietinbank,Krone Na Uy,NOK,0.0,2110.0,2230.0
01/10/2022,16:52,lúc,01/10/2022,https://ngan-hang.com/ty-gia-ngan-hang-vietinbank,Vietinbank,Ðô la New Zealand,NZD,0.0,13102.0,13512.0
01/10/2022,16:52,lúc,01/10/2022,https://ngan-hang.com/ty-gia-ngan-hang-vietinbank,Vietinbank,Kip Lào,LAK,0.0,0.75,1.7
01/10/2022,16:52,lúc,01/10/2022,https://ngan-hang.com/ty-gia-ngan-hang-vietinbank,Vietinbank,Krone Đan Mạch,DKK,0.0,3056.0,3226.0
01/10/2022,16:52,lúc,01/10/2022,https://ngan-hang.com/ty-gia-ngan-hang-donga,Đông,Đô la,USD,23760.0,23760.0,24030.0
01/10/2022,16:52,lúc,01/10/2022,https://ngan-hang.com/ty-gia-ngan-hang-donga,Đông,Euro,EUR,23130.0,23230.0,23690.0
01/10/2022,16:52,lúc,01/10/2022,https://ngan-hang.com/ty-gia-ngan-hang-donga,Đông,Bảng Anh,GBP,26340.0,26460.0,26980.0
01/10/2022,16:52,lúc,01/10/2022,https://ngan-hang.com/ty-gia-ngan-hang-donga,Đông,Đô la Singapore,SGD,16380.0,16530.0,16840.0
01/10/2022,16:52,lúc,01/10/2022,https://ngan-hang.com/ty-gia-ngan-hang-donga,Đông,Đô la Hồng Kông,HKD,2410.0,2900.0,2920.0
01/10/2022,16:52,lúc,01/10/2022,https://ngan-hang.com/ty-gia-ngan-hang-donga,Đông,Yên Nhật,JPY,162.0,164.0,167.0
01/10/2022,16:52,lúc,01/10/2022,https://ngan-hang.com/ty-gia-ngan-hang-donga,Đông,Đô la Úc,AUD,15300.0,15390.0,15700.0
01/10/2022,16:52,lúc,01/10/2022,https://ngan-hang.com/ty-gia-ngan-hang-donga,Đông,Đô la Canada,CAD,17190.0,17300.0,17640.0
01/10/2022,16:52,lúc,01/10/2022,https://ngan-hang.com/ty-gia-ngan-hang-donga,Đông,Franc Thuỵ Sĩ,CHF,22610.0,24210.0,23080.0
01/10/2022,16:52,lúc,01/10/2022,https://ngan-hang.com/ty-gia-ngan-hang-donga,Đông,Baht Thái,THB,570.0,620.0,650.0
01/10/2022,16:52,lúc,01/10/2022,https://ngan-hang.com/ty-gia-ngan-hang-donga,Đông,Ðô la New Zealand,NZD,0.0,13530.0,0.0
