Ngay lay,Gio lay,Ngay cap nhat,Gio cap nhat,Nguon,Ten ngan hang,Ten ngoai te,Ky hieu ngoai te,Mua tien mat,Mua chuyen khoan,Gia ban
25/09/2022,22:06,25/09/2022,22:06,https://ngan-hang.com/ty-gia-ngan-hang-bidv,BIDV,Đô la Đài Loan,TWD,675.71,0.0,767.62
25/09/2022,22:06,25/09/2022,22:06,https://ngan-hang.com/ty-gia-ngan-hang-bidv,BIDV,Ðô la New Zealand,NZD,13514.0,13595.0,13919.0
25/09/2022,22:06,25/09/2022,22:06,https://ngan-hang.com/ty-gia-ngan-hang-bidv,BIDV,Kip Lào,LAK,0.0,1.12,1.44
25/09/2022,22:06,25/09/2022,22:06,https://ngan-hang.com/ty-gia-ngan-hang-hsbc,HSBC,Đô la,USD,23608.0,23608.0,23822.0
25/09/2022,22:06,25/09/2022,22:06,https://ngan-hang.com/ty-gia-ngan-hang-hsbc,HSBC,Bảng Anh,GBP,26063.0,26303.0,27159.0
25/09/2022,22:06,25/09/2022,22:06,https://ngan-hang.com/ty-gia-ngan-hang-hsbc,HSBC,Euro,EUR,22878.0,22925.0,23766.0
25/09/2022,22:06,25/09/2022,22:06,https://ngan-hang.com/ty-gia-ngan-hang-hsbc,HSBC,Đô la Singapore,SGD,16311.0,16461.0,16997.0
25/09/2022,22:06,25/09/2022,22:06,https://ngan-hang.com/ty-gia-ngan-hang-hsbc,HSBC,Đô la Hồng Kông,HKD,2946.0,2974.0,3070.0
25/09/2022,22:06,25/09/2022,22:06,https://ngan-hang.com/ty-gia-ngan-hang-hsbc,HSBC,Yên Nhật,JPY,162.61,163.78,169.79
25/09/2022,22:06,25/09/2022,22:06,https://ngan-hang.com/ty-gia-ngan-hang-hsbc,HSBC,Đô la Canada,CAD,17167.0,17325.0,17889.0
25/09/2022,22:06,25/09/2022,22:06,https://ngan-hang.com/ty-gia-ngan-hang-hsbc,HSBC,Đô la Úc,AUD,15381.0,15491.0,16059.0
25/09/2022,22:06,25/09/2022,22:06,https://ngan-hang.com/ty-gia-ngan-hang-hsbc,HSBC,Franc Thuỵ Sĩ,CHF,23900.0,23900.0,24678.0
25/09/2022,22:06,25/09/2022,22:06,https://ngan-hang.com/ty-gia-ngan-hang-hsbc,HSBC,Baht Thái,THB,614.0,614.0,659.0
25/09/2022,22:06,25/09/2022,22:06,https://ngan-hang.com/ty-gia-ngan-hang-hsbc,HSBC,Ðô la New Zealand,NZD,13660.0,13660.0,14105.0
25/09/2022,22:06,25/09/2022,22:06,https://ngan-hang.com/ty-gia-ngan-hang-ncb,NCB,Đô la,USD,23560.0,23580.0,23830.0
25/09/2022,22:06,25/09/2022,22:06,https://ngan-hang.com/ty-gia-ngan-hang-ncb,NCB,Bảng Anh,GBP,25109.0,25229.0,26258.0
25/09/2022,22:06,25/09/2022,22:06,https://ngan-hang.com/ty-gia-ngan-hang-ncb,NCB,Euro,EUR,22360.0,22470.0,23480.0
25/09/2022,22:06,25/09/2022,22:06,https://ngan-hang.com/ty-gia-ngan-hang-ncb,NCB,Đô la Singapore,SGD,16042.0,16263.0,16912.0
25/09/2022,22:06,25/09/2022,22:06,https://ngan-hang.com/ty-gia-ngan-hang-ncb,NCB,Yên Nhật,JPY,161.26,162.46,168.37
25/09/2022,22:06,25/09/2022,22:06,https://ngan-hang.com/ty-gia-ngan-hang-ncb,NCB,Đô la Canada,CAD,17031.0,17131.0,17775.0
25/09/2022,22:06,25/09/2022,22:06,https://ngan-hang.com/ty-gia-ngan-hang-ncb,NCB,Đô la Úc,AUD,15064.0,15164.0,15816.0
25/09/2022,22:06,25/09/2022,22:06,https://ngan-hang.com/ty-gia-ngan-hang-ncb,NCB,Franc Thuỵ Sĩ,CHF,23595.0,23725.0,24581.0
25/09/2022,22:06,25/09/2022,22:06,https://ngan-hang.com/ty-gia-ngan-hang-ncb,NCB,Won Hàn Quốc,KRW,13.01,15.01,18.1
25/09/2022,22:06,25/09/2022,22:06,https://ngan-hang.com/ty-gia-ngan-hang-ncb,NCB,Baht Thái,THB,549.0,619.0,653.0
25/09/2022,22:06,25/09/2022,22:06,https://ngan-hang.com/ty-gia-ngan-hang-scb,SCB,Đô la,USD,23090.0,23090.0,23250.0
25/09/2022,22:06,25/09/2022,22:06,https://ngan-hang.com/ty-gia-ngan-hang-scb,SCB,Euro,EUR,27230.0,27310.0,27860.0
25/09/2022,22:06,25/09/2022,22:06,https://ngan-hang.com/ty-gia-ngan-hang-scb,SCB,Bảng Anh,GBP,30580.0,30700.0,31190.0
25/09/2022,22:06,25/09/2022,22:06,https://ngan-hang.com/ty-gia-ngan-hang-scb,SCB,Đô la Singapore,SGD,17120.0,17140.0,17450.0
25/09/2022,22:06,25/09/2022,22:06,https://ngan-hang.com/ty-gia-ngan-hang-scb,SCB,Yên Nhật,JPY,219.4,220.1,223.7
25/09/2022,22:06,25/09/2022,22:06,https://ngan-hang.com/ty-gia-ngan-hang-scb,SCB,Đô la Canada,CAD,17610.0,17680.0,18010.0
25/09/2022,22:06,25/09/2022,22:06,https://ngan-hang.com/ty-gia-ngan-hang-scb,SCB,Đô la Úc,AUD,16820.0,16870.0,17270.0
25/09/2022,22:06,25/09/2022,22:06,https://ngan-hang.com/ty-gia-ngan-hang-scb,SCB,Won Hàn Quốc,KRW,0.0,20.7,23.0
25/09/2022,22:06,25/09/2022,22:06,https://ngan-hang.com/ty-gia-ngan-hang-scb,SCB,Ðô la New Zealand,NZD,0.0,15990.0,16370.0
25/09/2022,22:06,25/09/2022,22:06,https://ngan-hang.com/ty-gia-ngan-hang-sacombank,Sacombank,Đô la,USD,23588.0,23619.0,23813.0
25/09/2022,22:06,25/09/2022,22:06,https://ngan-hang.com/ty-gia-ngan-hang-sacombank,Sacombank,Euro,EUR,22737.0,22837.0,23551.0
25/09/2022,22:06,25/09/2022,22:06,https://ngan-hang.com/ty-gia-ngan-hang-sacombank,Sacombank,Bảng Anh,GBP,26179.0,26229.0,26847.0
25/09/2022,22:06,25/09/2022,22:06,https://ngan-hang.com/ty-gia-ngan-hang-sacombank,Sacombank,Đô la Singapore,SGD,16345.0,16445.0,16955.0
25/09/2022,22:06,25/09/2022,22:06,https://ngan-hang.com/ty-gia-ngan-hang-sacombank,Sacombank,Đô la Hồng Kông,HKD,0.0,2937.0,3149.0
25/09/2022,22:06,25/09/2022,22:06,https://ngan-hang.com/ty-gia-ngan-hang-sacombank,Sacombank,Yên Nhật,JPY,163.0,164.0,170.0
25/09/2022,22:06,25/09/2022,22:06,https://ngan-hang.com/ty-gia-ngan-hang-sacombank,Sacombank,Nhân dân tệ,CNY,0.0,3260.0,3431.0
25/09/2022,22:06,25/09/2022,22:06,https://ngan-hang.com/ty-gia-ngan-hang-sacombank,Sacombank,Đô la Canada,CAD,17113.0,17313.0,17822.0
25/09/2022,22:06,25/09/2022,22:06,https://ngan-hang.com/ty-gia-ngan-hang-sacombank,Sacombank,Đô la Úc,AUD,15295.0,15395.0,15910.0
25/09/2022,22:06,25/09/2022,22:06,https://ngan-hang.com/ty-gia-ngan-hang-sacombank,Sacombank,Won Hàn Quốc,KRW,0.0,15.0,20.0
25/09/2022,22:06,25/09/2022,22:06,https://ngan-hang.com/ty-gia-ngan-hang-sacombank,Sacombank,Franc Thuỵ Sĩ,CHF,23870.0,23970.0,24485.0
25/09/2022,22:06,25/09/2022,22:06,https://ngan-hang.com/ty-gia-ngan-hang-sacombank,Sacombank,Krone Na Uy,NOK,0.0,2281.0,2429.0
25/09/2022,22:06,25/09/2022,22:06,https://ngan-hang.com/ty-gia-ngan-hang-sacombank,Sacombank,Baht Thái,THB,0.0,608.0,694.0
25/09/2022,22:06,25/09/2022,22:06,https://ngan-hang.com/ty-gia-ngan-hang-sacombank,Sacombank,Ringit Malaysia,MYR,0.0,5132.0,5574.0
25/09/2022,22:06,25/09/2022,22:06,https://ngan-hang.com/ty-gia-ngan-hang-sacombank,Sacombank,Krona Thuỵ Điển,SEK,0.0,2194.0,2448.0
25/09/2022,22:06,25/09/2022,22:06,https://ngan-hang.com/ty-gia-ngan-hang-sacombank,Sacombank,Krone Đan Mạch,DKK,0.0,3111.0,3377.0
25/09/2022,22:06,25/09/2022,22:06,https://ngan-hang.com/ty-gia-ngan-hang-sacombank,Sacombank,Ðô la New Zealand,NZD,0.0,13551.0,13963.0
25/09/2022,22:06,25/09/2022,22:06,https://ngan-hang.com/ty-gia-ngan-hang-sacombank,Sacombank,Kip Lào,LAK,0.0,1.0,1.0
25/09/2022,22:06,25/09/2022,22:06,https://ngan-hang.com/ty-gia-ngan-hang-sacombank,Sacombank,Peso Philippines,PHP,0.0,408.0,437.0
25/09/2022,22:06,25/09/2022,22:06,https://ngan-hang.com/ty-gia-ngan-hang-sacombank,Sacombank,Riel Campuchia,KHR,0.0,5.0,5.0
25/09/2022,22:06,25/09/2022,22:06,https://ngan-hang.com/ty-gia-ngan-hang-sacombank,Sacombank,Đô la Đài Loan,TWD,0.0,754.0,850.0
25/09/2022,22:06,25/09/2022,22:06,https://ngan-hang.com/ty-gia-ngan-hang-vietcombank,Vietcombank,Đô la,USD,23535.0,23565.0,23845.0
25/09/2022,22:06,25/09/2022,22:06,https://ngan-hang.com/ty-gia-ngan-hang-vietcombank,Vietcombank,Euro,EUR,22549.04,22776.81,23811.27
25/09/2022,22:06,25/09/2022,22:06,https://ngan-hang.com/ty-gia-ngan-hang-vietcombank,Vietcombank,Bảng Anh,GBP,25787.16,26047.64,26886.3
25/09/2022,22:06,25/09/2022,22:06,https://ngan-hang.com/ty-gia-ngan-hang-vietcombank,Vietcombank,Đô la Singapore,SGD,16240.16,16404.2,16932.37
25/09/2022,22:06,25/09/2022,22:06,https://ngan-hang.com/ty-gia-ngan-hang-vietcombank,Vietcombank,Đô la Hồng Kông,HKD,2943.11,2972.84,3068.55
25/09/2022,22:06,25/09/2022,22:06,https://ngan-hang.com/ty-gia-ngan-hang-vietcombank,Vietcombank,Yên Nhật,JPY,161.93,163.57,171.43
25/09/2022,22:06,25/09/2022,22:06,https://ngan-hang.com/ty-gia-ngan-hang-vietcombank,Vietcombank,Nhân dân tệ,CNY,3266.27,3299.26,3406.0
25/09/2022,22:06,25/09/2022,22:06,https://ngan-hang.com/ty-gia-ngan-hang-vietcombank,Vietcombank,Đô la Canada,CAD,17085.74,17258.32,17813.99
25/09/2022,22:06,25/09/2022,22:06,https://ngan-hang.com/ty-gia-ngan-hang-vietcombank,Vietcombank,Đô la Úc,AUD,15229.78,15383.62,15878.93
25/09/2022,22:06,25/09/2022,22:06,https://ngan-hang.com/ty-gia-ngan-hang-vietcombank,Vietcombank,Won Hàn Quốc,KRW,14.53,16.14,17.7
25/09/2022,22:06,25/09/2022,22:06,https://ngan-hang.com/ty-gia-ngan-hang-vietcombank,Vietcombank,Rúp Nga,RUB,0.0,350.27,474.69
25/09/2022,22:06,25/09/2022,22:06,https://ngan-hang.com/ty-gia-ngan-hang-vietcombank,Vietcombank,Franc Thuỵ Sĩ,CHF,23585.12,23823.35,24590.4
25/09/2022,22:06,25/09/2022,22:06,https://ngan-hang.com/ty-gia-ngan-hang-vietcombank,Vietcombank,Krone Na Uy,NOK,0.0,2217.19,2311.58
25/09/2022,22:06,25/09/2022,22:06,https://ngan-hang.com/ty-gia-ngan-hang-vietcombank,Vietcombank,Baht Thái,THB,560.18,622.42,646.33
25/09/2022,22:06,25/09/2022,22:06,https://ngan-hang.com/ty-gia-ngan-hang-vietcombank,Vietcombank,Ringit Malaysia,MYR,0.0,5123.55,5235.89
25/09/2022,22:06,25/09/2022,22:06,https://ngan-hang.com/ty-gia-ngan-hang-vietcombank,Vietcombank,Krona Thuỵ Điển,SEK,0.0,2082.04,2170.68
25/09/2022,22:06,25/09/2022,22:06,https://ngan-hang.com/ty-gia-ngan-hang-vietcombank,Vietcombank,Krone Đan Mạch,DKK,0.0,3055.27,3172.63
25/09/2022,22:06,25/09/2022,22:06,https://ngan-hang.com/ty-gia-ngan-hang-vietcombank,Vietcombank,Kuwaiti dinar,KWD,0.0,76349.24,79410.5
25/09/2022,22:06,25/09/2022,22:06,https://ngan-hang.com/ty-gia-ngan-hang-vietcombank,Vietcombank,Rupee Ấn Độ,INR,0.0,291.97,303.67
25/09/2022,22:06,25/09/2022,22:06,https://ngan-hang.com/ty-gia-ngan-hang-vietcombank,Vietcombank,Rian Ả-Rập-Xê-Út,SAR,0.0,6288.3,6540.43
25/09/2022,22:06,25/09/2022,22:06,https://ngan-hang.com/ty-gia-ngan-hang-vietinbank,Vietinbank,Đô la,USD,0.0,23493.0,23933.0
25/09/2022,22:06,25/09/2022,22:06,https://ngan-hang.com/ty-gia-ngan-hang-vietinbank,Vietinbank,Euro,EUR,0.0,22133.0,23423.0
25/09/2022,22:06,25/09/2022,22:06,https://ngan-hang.com/ty-gia-ngan-hang-vietinbank,Vietinbank,Bảng Anh,GBP,0.0,25198.0,26368.0
25/09/2022,22:06,25/09/2022,22:06,https://ngan-hang.com/ty-gia-ngan-hang-vietinbank,Vietinbank,Đô la Singapore,SGD,0.0,16020.0,16820.0
25/09/2022,22:06,25/09/2022,22:06,https://ngan-hang.com/ty-gia-ngan-hang-vietinbank,Vietinbank,Đô la Hồng Kông,HKD,0.0,2901.0,3096.0
25/09/2022,22:06,25/09/2022,22:06,https://ngan-hang.com/ty-gia-ngan-hang-vietinbank,Vietinbank,Yên Nhật,JPY,0.0,161.39,170.94
25/09/2022,22:06,25/09/2022,22:06,https://ngan-hang.com/ty-gia-ngan-hang-vietinbank,Vietinbank,Nhân dân tệ,CNY,0.0,3257.0,3397.0
25/09/2022,22:06,25/09/2022,22:06,https://ngan-hang.com/ty-gia-ngan-hang-vietinbank,Vietinbank,Đô la Canada,CAD,0.0,17148.0,17848.0
25/09/2022,22:06,25/09/2022,22:06,https://ngan-hang.com/ty-gia-ngan-hang-vietinbank,Vietinbank,Đô la Úc,AUD,0.0,15180.0,15880.0
25/09/2022,22:06,25/09/2022,22:06,https://ngan-hang.com/ty-gia-ngan-hang-vietinbank,Vietinbank,Franc Thuỵ Sĩ,CHF,0.0,23645.0,24595.0
25/09/2022,22:06,25/09/2022,22:06,https://ngan-hang.com/ty-gia-ngan-hang-vietinbank,Vietinbank,Won Hàn Quốc,KRW,0.0,14.67,18.47
25/09/2022,22:06,25/09/2022,22:06,https://ngan-hang.com/ty-gia-ngan-hang-vietinbank,Vietinbank,Krona Thuỵ Điển,SEK,0.0,2024.0,2159.0
25/09/2022,22:06,25/09/2022,22:06,https://ngan-hang.com/ty-gia-ngan-hang-vietinbank,Vietinbank,Krone Na Uy,NOK,0.0,2156.0,2276.0
25/09/2022,22:06,25/09/2022,22:06,https://ngan-hang.com/ty-gia-ngan-hang-vietinbank,Vietinbank,Baht Thái,THB,0.0,618.68,646.68
25/09/2022,22:06,25/09/2022,22:06,https://ngan-hang.com/ty-gia-ngan-hang-vietinbank,Vietinbank,Kip Lào,LAK,0.0,0.76,1.71
25/09/2022,22:06,25/09/2022,22:06,https://ngan-hang.com/ty-gia-ngan-hang-vietinbank,Vietinbank,Krone Đan Mạch,DKK,0.0,3001.0,3171.0
25/09/2022,22:06,25/09/2022,22:06,https://ngan-hang.com/ty-gia-ngan-hang-vietinbank,Vietinbank,Ðô la New Zealand,NZD,0.0,13372.0,13782.0
25/09/2022,22:06,25/09/2022,22:06,https://ngan-hang.com/ty-gia-ngan-hang-donga,Đông,Đô la,USD,23610.0,23610.0,23860.0
25/09/2022,22:06,25/09/2022,22:06,https://ngan-hang.com/ty-gia-ngan-hang-donga,Đông,Bảng Anh,GBP,26210.0,26320.0,26740.0
25/09/2022,22:06,25/09/2022,22:06,https://ngan-hang.com/ty-gia-ngan-hang-donga,Đông,Euro,EUR,22900.0,23000.0,23370.0
25/09/2022,22:06,25/09/2022,22:06,https://ngan-hang.com/ty-gia-ngan-hang-donga,Đông,Đô la Singapore,SGD,16420.0,16570.0,16820.0
25/09/2022,22:06,25/09/2022,22:06,https://ngan-hang.com/ty-gia-ngan-hang-donga,Đông,Đô la Hồng Kông,HKD,2410.0,2900.0,2920.0
25/09/2022,22:06,25/09/2022,22:06,https://ngan-hang.com/ty-gia-ngan-hang-donga,Đông,Yên Nhật,JPY,163.0,165.0,168.0
25/09/2022,22:06,25/09/2022,22:06,https://ngan-hang.com/ty-gia-ngan-hang-donga,Đông,Đô la Canada,CAD,17320.0,17420.0,17700.0
25/09/2022,22:06,25/09/2022,22:06,https://ngan-hang.com/ty-gia-ngan-hang-donga,Đông,Đô la Úc,AUD,15450.0,15540.0,15800.0
25/09/2022,22:06,25/09/2022,22:06,https://ngan-hang.com/ty-gia-ngan-hang-donga,Đông,Franc Thuỵ Sĩ,CHF,22610.0,24030.0,23080.0
25/09/2022,22:06,25/09/2022,22:06,https://ngan-hang.com/ty-gia-ngan-hang-donga,Đông,Baht Thái,THB,570.0,620.0,650.0
25/09/2022,22:06,25/09/2022,22:06,https://ngan-hang.com/ty-gia-ngan-hang-donga,Đông,Ðô la New Zealand,NZD,0.0,13690.0,0.0
