Ngay lay,Gio lay,Ngay cap nhat,Gio cap nhat,Nguon,Ten ngan hang,Ten ngoai te,Ky hieu ngoai te,Mua tien mat,Mua chuyen khoan,Gia ban
20/09/2022,23:06,20/09/2022,23:06,https://ngan-hang.com/ty-gia-ngan-hang-sacombank,Sacombank,Bảng Anh,GBP,26691.0,26741.0,27369.0
20/09/2022,23:06,20/09/2022,23:06,https://ngan-hang.com/ty-gia-ngan-hang-sacombank,Sacombank,Đô la Singapore,SGD,16511.0,16611.0,17129.0
20/09/2022,23:06,20/09/2022,23:06,https://ngan-hang.com/ty-gia-ngan-hang-sacombank,Sacombank,Yên Nhật,JPY,162.0,163.0,169.0
20/09/2022,23:06,20/09/2022,23:06,https://ngan-hang.com/ty-gia-ngan-hang-sacombank,Sacombank,Nhân dân tệ,CNY,0.0,3305.0,3477.0
20/09/2022,23:06,20/09/2022,23:06,https://ngan-hang.com/ty-gia-ngan-hang-sacombank,Sacombank,Đô la Hồng Kông,HKD,0.0,2896.0,3250.0
20/09/2022,23:06,20/09/2022,23:06,https://ngan-hang.com/ty-gia-ngan-hang-sacombank,Sacombank,Đô la Canada,CAD,17456.0,17656.0,18165.0
20/09/2022,23:06,20/09/2022,23:06,https://ngan-hang.com/ty-gia-ngan-hang-sacombank,Sacombank,Đô la Úc,AUD,15609.0,15709.0,16218.0
20/09/2022,23:06,20/09/2022,23:06,https://ngan-hang.com/ty-gia-ngan-hang-sacombank,Sacombank,Franc Thuỵ Sĩ,CHF,24226.0,24326.0,24839.0
20/09/2022,23:06,20/09/2022,23:06,https://ngan-hang.com/ty-gia-ngan-hang-sacombank,Sacombank,Won Hàn Quốc,KRW,0.0,16.0,20.0
20/09/2022,23:06,20/09/2022,23:06,https://ngan-hang.com/ty-gia-ngan-hang-sacombank,Sacombank,Baht Thái,THB,0.0,616.0,702.0
20/09/2022,23:06,20/09/2022,23:06,https://ngan-hang.com/ty-gia-ngan-hang-sacombank,Sacombank,Ringit Malaysia,MYR,0.0,5458.0,5934.0
20/09/2022,23:06,20/09/2022,23:06,https://ngan-hang.com/ty-gia-ngan-hang-sacombank,Sacombank,Krona Thuỵ Điển,SEK,0.0,2223.0,2471.0
20/09/2022,23:06,20/09/2022,23:06,https://ngan-hang.com/ty-gia-ngan-hang-sacombank,Sacombank,Krone Na Uy,NOK,0.0,2376.0,2526.0
20/09/2022,23:06,20/09/2022,23:06,https://ngan-hang.com/ty-gia-ngan-hang-sacombank,Sacombank,Krone Đan Mạch,DKK,0.0,3141.0,3408.0
20/09/2022,23:06,20/09/2022,23:06,https://ngan-hang.com/ty-gia-ngan-hang-sacombank,Sacombank,Ðô la New Zealand,NZD,0.0,13865.0,14280.0
20/09/2022,23:06,20/09/2022,23:06,https://ngan-hang.com/ty-gia-ngan-hang-sacombank,Sacombank,Kip Lào,LAK,0.0,1.0,1.0
20/09/2022,23:06,20/09/2022,23:06,https://ngan-hang.com/ty-gia-ngan-hang-sacombank,Sacombank,Peso Philippines,PHP,0.0,416.0,445.0
20/09/2022,23:06,20/09/2022,23:06,https://ngan-hang.com/ty-gia-ngan-hang-sacombank,Sacombank,Riel Campuchia,KHR,0.0,5.0,5.0
20/09/2022,23:06,20/09/2022,23:06,https://ngan-hang.com/ty-gia-ngan-hang-sacombank,Sacombank,Đô la Đài Loan,TWD,0.0,764.0,861.0
20/09/2022,23:06,20/09/2022,23:06,https://ngan-hang.com/ty-gia-ngan-hang-vietcombank,Vietcombank,Đô la,USD,23500.0,23530.0,23810.0
20/09/2022,23:06,20/09/2022,23:06,https://ngan-hang.com/ty-gia-ngan-hang-vietcombank,Vietcombank,Euro,EUR,23154.55,23388.43,24450.73
20/09/2022,23:06,20/09/2022,23:06,https://ngan-hang.com/ty-gia-ngan-hang-vietcombank,Vietcombank,Bảng Anh,GBP,26385.57,26652.1,27510.28
20/09/2022,23:06,20/09/2022,23:06,https://ngan-hang.com/ty-gia-ngan-hang-vietcombank,Vietcombank,Đô la Singapore,SGD,16395.97,16561.58,17094.86
20/09/2022,23:06,20/09/2022,23:06,https://ngan-hang.com/ty-gia-ngan-hang-vietcombank,Vietcombank,Yên Nhật,JPY,161.54,163.17,171.05
20/09/2022,23:06,20/09/2022,23:06,https://ngan-hang.com/ty-gia-ngan-hang-vietcombank,Vietcombank,Nhân dân tệ,CNY,3309.31,3342.73,3450.89
20/09/2022,23:06,20/09/2022,23:06,https://ngan-hang.com/ty-gia-ngan-hang-vietcombank,Vietcombank,Đô la Hồng Kông,HKD,2939.02,2968.71,3064.3
20/09/2022,23:06,20/09/2022,23:06,https://ngan-hang.com/ty-gia-ngan-hang-vietcombank,Vietcombank,Đô la Canada,CAD,17423.89,17599.89,18166.6
20/09/2022,23:06,20/09/2022,23:06,https://ngan-hang.com/ty-gia-ngan-hang-vietcombank,Vietcombank,Đô la Úc,AUD,15527.84,15684.69,16189.73
20/09/2022,23:06,20/09/2022,23:06,https://ngan-hang.com/ty-gia-ngan-hang-vietcombank,Vietcombank,Rúp Nga,RUB,0.0,342.47,464.12
20/09/2022,23:06,20/09/2022,23:06,https://ngan-hang.com/ty-gia-ngan-hang-vietcombank,Vietcombank,Franc Thuỵ Sĩ,CHF,23941.35,24183.18,24961.87
20/09/2022,23:06,20/09/2022,23:06,https://ngan-hang.com/ty-gia-ngan-hang-vietcombank,Vietcombank,Won Hàn Quốc,KRW,14.73,16.37,17.95
20/09/2022,23:06,20/09/2022,23:06,https://ngan-hang.com/ty-gia-ngan-hang-vietcombank,Vietcombank,Baht Thái,THB,567.24,630.27,654.48
20/09/2022,23:06,20/09/2022,23:06,https://ngan-hang.com/ty-gia-ngan-hang-vietcombank,Vietcombank,Ringit Malaysia,MYR,0.0,5150.87,5263.81
20/09/2022,23:06,20/09/2022,23:06,https://ngan-hang.com/ty-gia-ngan-hang-vietcombank,Vietcombank,Krona Thuỵ Điển,SEK,0.0,2156.66,2248.49
20/09/2022,23:06,20/09/2022,23:06,https://ngan-hang.com/ty-gia-ngan-hang-vietcombank,Vietcombank,Krone Na Uy,NOK,0.0,2275.06,2371.92
20/09/2022,23:06,20/09/2022,23:06,https://ngan-hang.com/ty-gia-ngan-hang-vietcombank,Vietcombank,Krone Đan Mạch,DKK,0.0,3137.1,3257.61
20/09/2022,23:06,20/09/2022,23:06,https://ngan-hang.com/ty-gia-ngan-hang-vietcombank,Vietcombank,Kuwaiti dinar,KWD,0.0,76433.92,79498.78
20/09/2022,23:06,20/09/2022,23:06,https://ngan-hang.com/ty-gia-ngan-hang-vietcombank,Vietcombank,Rupee Ấn Độ,INR,0.0,296.17,308.05
20/09/2022,23:06,20/09/2022,23:06,https://ngan-hang.com/ty-gia-ngan-hang-vietcombank,Vietcombank,Rian Ả-Rập-Xê-Út,SAR,0.0,6279.01,6530.79
20/09/2022,23:06,20/09/2022,23:06,https://ngan-hang.com/ty-gia-ngan-hang-vietinbank,Vietinbank,Đô la,USD,23514.0,23534.0,23814.0
20/09/2022,23:06,20/09/2022,23:06,https://ngan-hang.com/ty-gia-ngan-hang-vietinbank,Vietinbank,Euro,EUR,23283.0,23308.0,24418.0
20/09/2022,23:06,20/09/2022,23:06,https://ngan-hang.com/ty-gia-ngan-hang-vietinbank,Vietinbank,Bảng Anh,GBP,26681.0,26731.0,27691.0
20/09/2022,23:06,20/09/2022,23:06,https://ngan-hang.com/ty-gia-ngan-hang-vietinbank,Vietinbank,Đô la Singapore,SGD,16353.0,16453.0,17053.0
20/09/2022,23:06,20/09/2022,23:06,https://ngan-hang.com/ty-gia-ngan-hang-vietinbank,Vietinbank,Yên Nhật,JPY,161.43,161.43,169.98
20/09/2022,23:06,20/09/2022,23:06,https://ngan-hang.com/ty-gia-ngan-hang-vietinbank,Vietinbank,Nhân dân tệ,CNY,0.0,3336.0,3446.0
20/09/2022,23:06,20/09/2022,23:06,https://ngan-hang.com/ty-gia-ngan-hang-vietinbank,Vietinbank,Đô la Hồng Kông,HKD,2941.0,2956.0,3091.0
20/09/2022,23:06,20/09/2022,23:06,https://ngan-hang.com/ty-gia-ngan-hang-vietinbank,Vietinbank,Đô la Canada,CAD,17571.0,17671.0,18221.0
20/09/2022,23:06,20/09/2022,23:06,https://ngan-hang.com/ty-gia-ngan-hang-vietinbank,Vietinbank,Đô la Úc,AUD,15612.0,15712.0,16262.0
20/09/2022,23:06,20/09/2022,23:06,https://ngan-hang.com/ty-gia-ngan-hang-vietinbank,Vietinbank,Franc Thuỵ Sĩ,CHF,24065.0,24170.0,24970.0
20/09/2022,23:06,20/09/2022,23:06,https://ngan-hang.com/ty-gia-ngan-hang-vietinbank,Vietinbank,Won Hàn Quốc,KRW,15.2,16.0,18.8
20/09/2022,23:06,20/09/2022,23:06,https://ngan-hang.com/ty-gia-ngan-hang-vietinbank,Vietinbank,Krone Na Uy,NOK,0.0,2271.0,2351.0
20/09/2022,23:06,20/09/2022,23:06,https://ngan-hang.com/ty-gia-ngan-hang-vietinbank,Vietinbank,Baht Thái,THB,587.88,632.22,655.88
20/09/2022,23:06,20/09/2022,23:06,https://ngan-hang.com/ty-gia-ngan-hang-vietinbank,Vietinbank,Krona Thuỵ Điển,SEK,0.0,2139.0,2249.0
20/09/2022,23:06,20/09/2022,23:06,https://ngan-hang.com/ty-gia-ngan-hang-vietinbank,Vietinbank,Krone Đan Mạch,DKK,0.0,3135.0,3265.0
20/09/2022,23:06,20/09/2022,23:06,https://ngan-hang.com/ty-gia-ngan-hang-vietinbank,Vietinbank,Ðô la New Zealand,NZD,13805.0,13888.0,14175.0
20/09/2022,23:06,20/09/2022,23:06,https://ngan-hang.com/ty-gia-ngan-hang-vietinbank,Vietinbank,Kip Lào,LAK,0.0,0.78,1.73
20/09/2022,23:06,20/09/2022,23:06,https://ngan-hang.com/ty-gia-ngan-hang-donga,Đông,Đô la,USD,23570.0,23570.0,23820.0
20/09/2022,23:06,20/09/2022,23:06,https://ngan-hang.com/ty-gia-ngan-hang-donga,Đông,Bảng Anh,GBP,26820.0,26940.0,27370.0
20/09/2022,23:06,20/09/2022,23:06,https://ngan-hang.com/ty-gia-ngan-hang-donga,Đông,Euro,EUR,23490.0,23590.0,23970.0
20/09/2022,23:06,20/09/2022,23:06,https://ngan-hang.com/ty-gia-ngan-hang-donga,Đông,Đô la Singapore,SGD,16570.0,16710.0,16970.0
20/09/2022,23:06,20/09/2022,23:06,https://ngan-hang.com/ty-gia-ngan-hang-donga,Đông,Đô la Hồng Kông,HKD,2410.0,2900.0,2920.0
20/09/2022,23:06,20/09/2022,23:06,https://ngan-hang.com/ty-gia-ngan-hang-donga,Đông,Yên Nhật,JPY,162.0,164.0,166.0
20/09/2022,23:06,20/09/2022,23:06,https://ngan-hang.com/ty-gia-ngan-hang-donga,Đông,Đô la Canada,CAD,17650.0,17760.0,18040.0
20/09/2022,23:06,20/09/2022,23:06,https://ngan-hang.com/ty-gia-ngan-hang-donga,Đông,Đô la Úc,AUD,15730.0,15820.0,16080.0
20/09/2022,23:06,20/09/2022,23:06,https://ngan-hang.com/ty-gia-ngan-hang-donga,Đông,Franc Thuỵ Sĩ,CHF,22610.0,24410.0,23080.0
20/09/2022,23:06,20/09/2022,23:06,https://ngan-hang.com/ty-gia-ngan-hang-donga,Đông,Baht Thái,THB,580.0,630.0,660.0
20/09/2022,23:06,20/09/2022,23:06,https://ngan-hang.com/ty-gia-ngan-hang-donga,Đông,Ðô la New Zealand,NZD,0.0,13980.0,0.0
