Ngay lay,Gio lay,Ngay cap nhat,Gio cap nhat,Nguon,Ten ngan hang,Ten ngoai te,Ky hieu ngoai te,Mua tien mat,Mua chuyen khoan,Gia ban
17/09/2022,13:10,17/09/2022,13:10,https://ngan-hang.com/ty-gia-ngan-hang-agribank,Agribank,Đô la Canada,CAD,17563.0,17634.0,18046.0
17/09/2022,13:10,17/09/2022,13:10,https://ngan-hang.com/ty-gia-ngan-hang-agribank,Agribank,Đô la Úc,AUD,15482.0,15544.0,16119.0
17/09/2022,13:10,17/09/2022,13:10,https://ngan-hang.com/ty-gia-ngan-hang-agribank,Agribank,Franc Thuỵ Sĩ,CHF,24159.0,24256.0,24911.0
17/09/2022,13:10,17/09/2022,13:10,https://ngan-hang.com/ty-gia-ngan-hang-agribank,Agribank,Won Hàn Quốc,KRW,0.0,16.24,17.64
17/09/2022,13:10,17/09/2022,13:10,https://ngan-hang.com/ty-gia-ngan-hang-agribank,Agribank,Baht Thái,THB,620.0,622.0,657.0
17/09/2022,13:10,17/09/2022,13:10,https://ngan-hang.com/ty-gia-ngan-hang-agribank,Agribank,Ðô la New Zealand,NZD,0.0,13847.0,14333.0
17/09/2022,13:10,17/09/2022,13:10,https://ngan-hang.com/ty-gia-ngan-hang-bidv,BIDV,Đô la,USD,23530.0,23530.0,23810.0
17/09/2022,13:10,17/09/2022,13:10,https://ngan-hang.com/ty-gia-ngan-hang-bidv,BIDV,Euro,EUR,23153.0,23215.0,24225.0
17/09/2022,13:10,17/09/2022,13:10,https://ngan-hang.com/ty-gia-ngan-hang-bidv,BIDV,Bảng Anh,GBP,26357.0,26516.0,27487.0
17/09/2022,13:10,17/09/2022,13:10,https://ngan-hang.com/ty-gia-ngan-hang-bidv,BIDV,Đô la Singapore,SGD,16436.0,16536.0,17015.0
17/09/2022,13:10,17/09/2022,13:10,https://ngan-hang.com/ty-gia-ngan-hang-bidv,BIDV,Yên Nhật,JPY,161.47,162.44,169.75
17/09/2022,13:10,17/09/2022,13:10,https://ngan-hang.com/ty-gia-ngan-hang-bidv,BIDV,Nhân dân tệ,CNY,0.0,3317.0,3425.0
17/09/2022,13:10,17/09/2022,13:10,https://ngan-hang.com/ty-gia-ngan-hang-bidv,BIDV,Đô la Hồng Kông,HKD,2953.0,2974.0,3058.0
17/09/2022,13:10,17/09/2022,13:10,https://ngan-hang.com/ty-gia-ngan-hang-bidv,BIDV,Đô la Canada,CAD,17432.0,17537.0,18086.0
17/09/2022,13:10,17/09/2022,13:10,https://ngan-hang.com/ty-gia-ngan-hang-bidv,BIDV,Đô la Úc,AUD,15453.0,15546.0,16058.0
17/09/2022,13:10,17/09/2022,13:10,https://ngan-hang.com/ty-gia-ngan-hang-bidv,BIDV,Rúp Nga,RUB,0.0,356.0,457.0
17/09/2022,13:10,17/09/2022,13:10,https://ngan-hang.com/ty-gia-ngan-hang-bidv,BIDV,Franc Thuỵ Sĩ,CHF,24038.0,24184.0,24923.0
17/09/2022,13:10,17/09/2022,13:10,https://ngan-hang.com/ty-gia-ngan-hang-bidv,BIDV,Won Hàn Quốc,KRW,15.2,0.0,17.8
17/09/2022,13:10,17/09/2022,13:10,https://ngan-hang.com/ty-gia-ngan-hang-bidv,BIDV,Baht Thái,THB,604.23,610.33,665.95
17/09/2022,13:10,17/09/2022,13:10,https://ngan-hang.com/ty-gia-ngan-hang-bidv,BIDV,Ringit Malaysia,MYR,4884.39,0.0,5359.79
17/09/2022,13:10,17/09/2022,13:10,https://ngan-hang.com/ty-gia-ngan-hang-bidv,BIDV,Krona Thuỵ Điển,SEK,0.0,2158.0,2228.0
17/09/2022,13:10,17/09/2022,13:10,https://ngan-hang.com/ty-gia-ngan-hang-bidv,BIDV,Krone Na Uy,NOK,0.0,2269.0,2343.0
17/09/2022,13:10,17/09/2022,13:10,https://ngan-hang.com/ty-gia-ngan-hang-bidv,BIDV,Đô la Đài Loan,TWD,681.8,0.0,774.57
17/09/2022,13:10,17/09/2022,13:10,https://ngan-hang.com/ty-gia-ngan-hang-bidv,BIDV,Ðô la New Zealand,NZD,13847.0,13930.0,14262.0
17/09/2022,13:10,17/09/2022,13:10,https://ngan-hang.com/ty-gia-ngan-hang-bidv,BIDV,Kip Lào,LAK,0.0,1.14,1.46
17/09/2022,13:10,17/09/2022,13:10,https://ngan-hang.com/ty-gia-ngan-hang-bidv,BIDV,Krone Đan Mạch,DKK,0.0,3123.0,3224.0
17/09/2022,13:10,17/09/2022,13:10,https://ngan-hang.com/ty-gia-ngan-hang-hsbc,HSBC,Đô la,USD,23534.0,23534.0,23746.0
17/09/2022,13:10,17/09/2022,13:10,https://ngan-hang.com/ty-gia-ngan-hang-hsbc,HSBC,Euro,EUR,23187.0,23235.0,24086.0
17/09/2022,13:10,17/09/2022,13:10,https://ngan-hang.com/ty-gia-ngan-hang-hsbc,HSBC,Bảng Anh,GBP,26449.0,26694.0,27561.0
17/09/2022,13:10,17/09/2022,13:10,https://ngan-hang.com/ty-gia-ngan-hang-hsbc,HSBC,Đô la Singapore,SGD,16373.0,16524.0,17061.0
17/09/2022,13:10,17/09/2022,13:10,https://ngan-hang.com/ty-gia-ngan-hang-hsbc,HSBC,Đô la Hồng Kông,HKD,2937.0,2964.0,3061.0
17/09/2022,13:10,17/09/2022,13:10,https://ngan-hang.com/ty-gia-ngan-hang-hsbc,HSBC,Yên Nhật,JPY,161.19,162.35,168.29
17/09/2022,13:10,17/09/2022,13:10,https://ngan-hang.com/ty-gia-ngan-hang-hsbc,HSBC,Đô la Canada,CAD,17418.0,17579.0,18150.0
17/09/2022,13:10,17/09/2022,13:10,https://ngan-hang.com/ty-gia-ngan-hang-hsbc,HSBC,Đô la Úc,AUD,15450.0,15562.0,16131.0
17/09/2022,13:10,17/09/2022,13:10,https://ngan-hang.com/ty-gia-ngan-hang-hsbc,HSBC,Franc Thuỵ Sĩ,CHF,24221.0,24221.0,25008.0
17/09/2022,13:10,17/09/2022,13:10,https://ngan-hang.com/ty-gia-ngan-hang-hsbc,HSBC,Baht Thái,THB,617.0,617.0,663.0
17/09/2022,13:10,17/09/2022,13:10,https://ngan-hang.com/ty-gia-ngan-hang-hsbc,HSBC,Ðô la New Zealand,NZD,13880.0,13880.0,14331.0
17/09/2022,13:10,17/09/2022,13:10,https://ngan-hang.com/ty-gia-ngan-hang-ncb,NCB,Đô la,USD,23540.0,23555.0,23795.0
17/09/2022,13:10,17/09/2022,13:10,https://ngan-hang.com/ty-gia-ngan-hang-ncb,NCB,Euro,EUR,23136.0,23246.0,24175.0
17/09/2022,13:10,17/09/2022,13:10,https://ngan-hang.com/ty-gia-ngan-hang-ncb,NCB,Bảng Anh,GBP,26556.0,26676.0,27412.0
17/09/2022,13:10,17/09/2022,13:10,https://ngan-hang.com/ty-gia-ngan-hang-ncb,NCB,Đô la Singapore,SGD,16349.0,16570.0,17137.0
17/09/2022,13:10,17/09/2022,13:10,https://ngan-hang.com/ty-gia-ngan-hang-ncb,NCB,Yên Nhật,JPY,161.69,162.89,168.38
17/09/2022,13:10,17/09/2022,13:10,https://ngan-hang.com/ty-gia-ngan-hang-ncb,NCB,Đô la Canada,CAD,17482.0,17582.0,18144.0
17/09/2022,13:10,17/09/2022,13:10,https://ngan-hang.com/ty-gia-ngan-hang-ncb,NCB,Đô la Úc,AUD,15549.0,15649.0,16215.0
17/09/2022,13:10,17/09/2022,13:10,https://ngan-hang.com/ty-gia-ngan-hang-ncb,NCB,Franc Thuỵ Sĩ,CHF,24059.0,24189.0,24854.0
17/09/2022,13:10,17/09/2022,13:10,https://ngan-hang.com/ty-gia-ngan-hang-ncb,NCB,Won Hàn Quốc,KRW,13.22,15.22,18.34
17/09/2022,13:10,17/09/2022,13:10,https://ngan-hang.com/ty-gia-ngan-hang-ncb,NCB,Baht Thái,THB,556.0,626.0,660.0
17/09/2022,13:10,17/09/2022,13:10,https://ngan-hang.com/ty-gia-ngan-hang-scb,SCB,Đô la,USD,23090.0,23090.0,23250.0
17/09/2022,13:10,17/09/2022,13:10,https://ngan-hang.com/ty-gia-ngan-hang-scb,SCB,Euro,EUR,27230.0,27310.0,27860.0
17/09/2022,13:10,17/09/2022,13:10,https://ngan-hang.com/ty-gia-ngan-hang-scb,SCB,Bảng Anh,GBP,30580.0,30700.0,31190.0
17/09/2022,13:10,17/09/2022,13:10,https://ngan-hang.com/ty-gia-ngan-hang-scb,SCB,Đô la Singapore,SGD,17120.0,17140.0,17450.0
17/09/2022,13:10,17/09/2022,13:10,https://ngan-hang.com/ty-gia-ngan-hang-scb,SCB,Yên Nhật,JPY,219.4,220.1,223.7
17/09/2022,13:10,17/09/2022,13:10,https://ngan-hang.com/ty-gia-ngan-hang-scb,SCB,Đô la Canada,CAD,17610.0,17680.0,18010.0
17/09/2022,13:10,17/09/2022,13:10,https://ngan-hang.com/ty-gia-ngan-hang-scb,SCB,Đô la Úc,AUD,16820.0,16870.0,17270.0
17/09/2022,13:10,17/09/2022,13:10,https://ngan-hang.com/ty-gia-ngan-hang-scb,SCB,Won Hàn Quốc,KRW,0.0,20.7,23.0
17/09/2022,13:10,17/09/2022,13:10,https://ngan-hang.com/ty-gia-ngan-hang-scb,SCB,Ðô la New Zealand,NZD,0.0,15990.0,16370.0
17/09/2022,13:10,17/09/2022,13:10,https://ngan-hang.com/ty-gia-ngan-hang-sacombank,Sacombank,Đô la,USD,23542.0,23573.0,23767.0
17/09/2022,13:10,17/09/2022,13:10,https://ngan-hang.com/ty-gia-ngan-hang-sacombank,Sacombank,Euro,EUR,23160.0,23260.0,23968.0
17/09/2022,13:10,17/09/2022,13:10,https://ngan-hang.com/ty-gia-ngan-hang-sacombank,Sacombank,Bảng Anh,GBP,26549.0,26599.0,27214.0
17/09/2022,13:10,17/09/2022,13:10,https://ngan-hang.com/ty-gia-ngan-hang-sacombank,Sacombank,Đô la Singapore,SGD,16473.0,16573.0,17078.0
17/09/2022,13:10,17/09/2022,13:10,https://ngan-hang.com/ty-gia-ngan-hang-sacombank,Sacombank,Yên Nhật,JPY,162.0,163.0,169.0
17/09/2022,13:10,17/09/2022,13:10,https://ngan-hang.com/ty-gia-ngan-hang-sacombank,Sacombank,Nhân dân tệ,CNY,0.0,3300.0,3471.0
17/09/2022,13:10,17/09/2022,13:10,https://ngan-hang.com/ty-gia-ngan-hang-sacombank,Sacombank,Đô la Hồng Kông,HKD,0.0,2895.0,3248.0
17/09/2022,13:10,17/09/2022,13:10,https://ngan-hang.com/ty-gia-ngan-hang-sacombank,Sacombank,Đô la Úc,AUD,15501.0,15601.0,16107.0
17/09/2022,13:10,17/09/2022,13:10,https://ngan-hang.com/ty-gia-ngan-hang-sacombank,Sacombank,Đô la Canada,CAD,17415.0,17615.0,18120.0
17/09/2022,13:10,17/09/2022,13:10,https://ngan-hang.com/ty-gia-ngan-hang-sacombank,Sacombank,Franc Thuỵ Sĩ,CHF,24230.0,24330.0,24838.0
17/09/2022,13:10,17/09/2022,13:10,https://ngan-hang.com/ty-gia-ngan-hang-sacombank,Sacombank,Won Hàn Quốc,KRW,0.0,16.0,20.0
17/09/2022,13:10,17/09/2022,13:10,https://ngan-hang.com/ty-gia-ngan-hang-sacombank,Sacombank,Baht Thái,THB,0.0,613.0,698.0
17/09/2022,13:10,17/09/2022,13:10,https://ngan-hang.com/ty-gia-ngan-hang-sacombank,Sacombank,Ringit Malaysia,MYR,0.0,5456.0,5931.0
17/09/2022,13:10,17/09/2022,13:10,https://ngan-hang.com/ty-gia-ngan-hang-sacombank,Sacombank,Krona Thuỵ Điển,SEK,0.0,2222.0,2469.0
17/09/2022,13:10,17/09/2022,13:10,https://ngan-hang.com/ty-gia-ngan-hang-sacombank,Sacombank,Krone Na Uy,NOK,0.0,2375.0,2525.0
17/09/2022,13:10,17/09/2022,13:10,https://ngan-hang.com/ty-gia-ngan-hang-sacombank,Sacombank,Peso Philippines,PHP,0.0,416.0,444.0
17/09/2022,13:10,17/09/2022,13:10,https://ngan-hang.com/ty-gia-ngan-hang-sacombank,Sacombank,Riel Campuchia,KHR,0.0,5.0,5.0
17/09/2022,13:10,17/09/2022,13:10,https://ngan-hang.com/ty-gia-ngan-hang-sacombank,Sacombank,Đô la Đài Loan,TWD,0.0,764.0,860.0
17/09/2022,13:10,17/09/2022,13:10,https://ngan-hang.com/ty-gia-ngan-hang-sacombank,Sacombank,Krone Đan Mạch,DKK,0.0,3140.0,3407.0
17/09/2022,13:10,17/09/2022,13:10,https://ngan-hang.com/ty-gia-ngan-hang-sacombank,Sacombank,Ðô la New Zealand,NZD,0.0,13881.0,14294.0
17/09/2022,13:10,17/09/2022,13:10,https://ngan-hang.com/ty-gia-ngan-hang-sacombank,Sacombank,Kip Lào,LAK,0.0,1.0,1.0
17/09/2022,13:10,17/09/2022,13:10,https://ngan-hang.com/ty-gia-ngan-hang-vietcombank,Vietcombank,Đô la,USD,23485.0,23515.0,23795.0
17/09/2022,13:10,17/09/2022,13:10,https://ngan-hang.com/ty-gia-ngan-hang-vietcombank,Vietcombank,Euro,EUR,22932.43,23164.07,24216.21
17/09/2022,13:10,17/09/2022,13:10,https://ngan-hang.com/ty-gia-ngan-hang-vietcombank,Vietcombank,Bảng Anh,GBP,26172.93,26437.31,27288.61
17/09/2022,13:10,17/09/2022,13:10,https://ngan-hang.com/ty-gia-ngan-hang-vietcombank,Vietcombank,Đô la Singapore,SGD,16342.59,16507.67,17039.23
17/09/2022,13:10,17/09/2022,13:10,https://ngan-hang.com/ty-gia-ngan-hang-vietcombank,Vietcombank,Yên Nhật,JPY,161.12,162.75,170.6
17/09/2022,13:10,17/09/2022,13:10,https://ngan-hang.com/ty-gia-ngan-hang-vietcombank,Vietcombank,Nhân dân tệ,CNY,3298.64,3331.96,3439.77
17/09/2022,13:10,17/09/2022,13:10,https://ngan-hang.com/ty-gia-ngan-hang-vietcombank,Vietcombank,Đô la Hồng Kông,HKD,2937.01,2966.67,3062.2
17/09/2022,13:10,17/09/2022,13:10,https://ngan-hang.com/ty-gia-ngan-hang-vietcombank,Vietcombank,Đô la Úc,AUD,15372.8,15528.08,16028.09
17/09/2022,13:10,17/09/2022,13:10,https://ngan-hang.com/ty-gia-ngan-hang-vietcombank,Vietcombank,Đô la Canada,CAD,17347.32,17522.55,18086.79
17/09/2022,13:10,17/09/2022,13:10,https://ngan-hang.com/ty-gia-ngan-hang-vietcombank,Vietcombank,Franc Thuỵ Sĩ,CHF,23908.79,24150.29,24927.95
17/09/2022,13:10,17/09/2022,13:10,https://ngan-hang.com/ty-gia-ngan-hang-vietcombank,Vietcombank,Won Hàn Quốc,KRW,14.68,16.31,17.88
17/09/2022,13:10,17/09/2022,13:10,https://ngan-hang.com/ty-gia-ngan-hang-vietcombank,Vietcombank,Rúp Nga,RUB,0.0,342.54,464.22
17/09/2022,13:10,17/09/2022,13:10,https://ngan-hang.com/ty-gia-ngan-hang-vietcombank,Vietcombank,Baht Thái,THB,563.83,626.47,650.54
17/09/2022,13:10,17/09/2022,13:10,https://ngan-hang.com/ty-gia-ngan-hang-vietcombank,Vietcombank,Ringit Malaysia,MYR,0.0,5162.36,5275.57
17/09/2022,13:10,17/09/2022,13:10,https://ngan-hang.com/ty-gia-ngan-hang-vietcombank,Vietcombank,Krona Thuỵ Điển,SEK,0.0,2143.67,2234.94
17/09/2022,13:10,17/09/2022,13:10,https://ngan-hang.com/ty-gia-ngan-hang-vietcombank,Vietcombank,Krone Na Uy,NOK,0.0,2255.69,2351.73
17/09/2022,13:10,17/09/2022,13:10,https://ngan-hang.com/ty-gia-ngan-hang-vietcombank,Vietcombank,Rupee Ấn Độ,INR,0.0,295.44,307.29
17/09/2022,13:10,17/09/2022,13:10,https://ngan-hang.com/ty-gia-ngan-hang-vietcombank,Vietcombank,Rian Ả-Rập-Xê-Út,SAR,0.0,6273.36,6524.91
17/09/2022,13:10,17/09/2022,13:10,https://ngan-hang.com/ty-gia-ngan-hang-vietcombank,Vietcombank,Krone Đan Mạch,DKK,0.0,3107.09,3226.44
17/09/2022,13:10,17/09/2022,13:10,https://ngan-hang.com/ty-gia-ngan-hang-vietcombank,Vietcombank,Kuwaiti dinar,KWD,0.0,76434.95,79499.93
17/09/2022,13:10,17/09/2022,13:10,https://ngan-hang.com/ty-gia-ngan-hang-vietinbank,Vietinbank,Đô la,USD,0.0,23450.0,23890.0
17/09/2022,13:10,17/09/2022,13:10,https://ngan-hang.com/ty-gia-ngan-hang-vietinbank,Vietinbank,Euro,EUR,0.0,22860.0,24150.0
17/09/2022,13:10,17/09/2022,13:10,https://ngan-hang.com/ty-gia-ngan-hang-vietinbank,Vietinbank,Bảng Anh,GBP,0.0,26467.0,27637.0
17/09/2022,13:10,17/09/2022,13:10,https://ngan-hang.com/ty-gia-ngan-hang-vietinbank,Vietinbank,Đô la Singapore,SGD,0.0,16285.0,17085.0
17/09/2022,13:10,17/09/2022,13:10,https://ngan-hang.com/ty-gia-ngan-hang-vietinbank,Vietinbank,Yên Nhật,JPY,0.0,161.55,171.1
17/09/2022,13:10,17/09/2022,13:10,https://ngan-hang.com/ty-gia-ngan-hang-vietinbank,Vietinbank,Nhân dân tệ,CNY,0.0,3321.0,3461.0
17/09/2022,13:10,17/09/2022,13:10,https://ngan-hang.com/ty-gia-ngan-hang-vietinbank,Vietinbank,Đô la Hồng Kông,HKD,0.0,2896.0,3091.0
17/09/2022,13:10,17/09/2022,13:10,https://ngan-hang.com/ty-gia-ngan-hang-vietinbank,Vietinbank,Đô la Úc,AUD,0.0,15609.0,16309.0
17/09/2022,13:10,17/09/2022,13:10,https://ngan-hang.com/ty-gia-ngan-hang-vietinbank,Vietinbank,Đô la Canada,CAD,0.0,17548.0,18248.0
17/09/2022,13:10,17/09/2022,13:10,https://ngan-hang.com/ty-gia-ngan-hang-vietinbank,Vietinbank,Franc Thuỵ Sĩ,CHF,0.0,24034.0,24984.0
17/09/2022,13:10,17/09/2022,13:10,https://ngan-hang.com/ty-gia-ngan-hang-vietinbank,Vietinbank,Won Hàn Quốc,KRW,0.0,15.08,18.88
17/09/2022,13:10,17/09/2022,13:10,https://ngan-hang.com/ty-gia-ngan-hang-vietinbank,Vietinbank,Baht Thái,THB,0.0,629.86,657.86
17/09/2022,13:10,17/09/2022,13:10,https://ngan-hang.com/ty-gia-ngan-hang-vietinbank,Vietinbank,Krona Thuỵ Điển,SEK,0.0,2127.0,2262.0
17/09/2022,13:10,17/09/2022,13:10,https://ngan-hang.com/ty-gia-ngan-hang-vietinbank,Vietinbank,Krone Na Uy,NOK,0.0,2242.0,2362.0
17/09/2022,13:10,17/09/2022,13:10,https://ngan-hang.com/ty-gia-ngan-hang-vietinbank,Vietinbank,Ðô la New Zealand,NZD,0.0,13950.0,14360.0
17/09/2022,13:10,17/09/2022,13:10,https://ngan-hang.com/ty-gia-ngan-hang-vietinbank,Vietinbank,Kip Lào,LAK,0.0,0.79,1.74
17/09/2022,13:10,17/09/2022,13:10,https://ngan-hang.com/ty-gia-ngan-hang-vietinbank,Vietinbank,Krone Đan Mạch,DKK,0.0,3098.0,3268.0
17/09/2022,13:10,17/09/2022,13:10,https://ngan-hang.com/ty-gia-ngan-hang-donga,Đông,Đô la,USD,23570.0,23570.0,23820.0
17/09/2022,13:10,17/09/2022,13:10,https://ngan-hang.com/ty-gia-ngan-hang-donga,Đông,Euro,EUR,23320.0,23420.0,23800.0
17/09/2022,13:10,17/09/2022,13:10,https://ngan-hang.com/ty-gia-ngan-hang-donga,Đông,Bảng Anh,GBP,26620.0,26740.0,27170.0
17/09/2022,13:10,17/09/2022,13:10,https://ngan-hang.com/ty-gia-ngan-hang-donga,Đông,Đô la Singapore,SGD,16520.0,16670.0,16930.0
17/09/2022,13:10,17/09/2022,13:10,https://ngan-hang.com/ty-gia-ngan-hang-donga,Đông,Đô la Hồng Kông,HKD,2410.0,2900.0,2920.0
17/09/2022,13:10,17/09/2022,13:10,https://ngan-hang.com/ty-gia-ngan-hang-donga,Đông,Yên Nhật,JPY,162.0,164.0,166.0
17/09/2022,13:10,17/09/2022,13:10,https://ngan-hang.com/ty-gia-ngan-hang-donga,Đông,Đô la Úc,AUD,15600.0,15690.0,15960.0
17/09/2022,13:10,17/09/2022,13:10,https://ngan-hang.com/ty-gia-ngan-hang-donga,Đông,Đô la Canada,CAD,17590.0,17690.0,17990.0
17/09/2022,13:10,17/09/2022,13:10,https://ngan-hang.com/ty-gia-ngan-hang-donga,Đông,Franc Thuỵ Sĩ,CHF,22610.0,24360.0,23080.0
17/09/2022,13:10,17/09/2022,13:10,https://ngan-hang.com/ty-gia-ngan-hang-donga,Đông,Baht Thái,THB,570.0,620.0,650.0
17/09/2022,13:10,17/09/2022,13:10,https://ngan-hang.com/ty-gia-ngan-hang-donga,Đông,Ðô la New Zealand,NZD,0.0,13990.0,0.0
