1,11/10/2022,16:45,11/10/2022,https://ngan-hang.com/ty-gia-ngan-hang-acb,ACB,Đô la,USD,23700.0,23780.0,24050.0
2,11/10/2022,16:45,11/10/2022,https://ngan-hang.com/ty-gia-ngan-hang-acb,ACB,Euro,EUR,22943.0,23035.0,23398.0
3,11/10/2022,16:45,11/10/2022,https://ngan-hang.com/ty-gia-ngan-hang-acb,ACB,Bảng Anh,GBP,0.0,26272.0,0.0
4,11/10/2022,16:45,11/10/2022,https://ngan-hang.com/ty-gia-ngan-hang-acb,ACB,Đô la Singapore,SGD,16396.0,16503.0,16763.0
5,11/10/2022,16:45,11/10/2022,https://ngan-hang.com/ty-gia-ngan-hang-acb,ACB,Yên Nhật,JPY,162.01,162.82,165.39
6,11/10/2022,16:45,11/10/2022,https://ngan-hang.com/ty-gia-ngan-hang-acb,ACB,Đô la Hồng Kông,HKD,0.0,0.0,0.0
7,11/10/2022,16:45,11/10/2022,https://ngan-hang.com/ty-gia-ngan-hang-acb,ACB,Đô la Úc,AUD,14823.0,14920.0,15185.0
8,11/10/2022,16:45,11/10/2022,https://ngan-hang.com/ty-gia-ngan-hang-acb,ACB,Đô la Canada,CAD,17097.0,17201.0,17471.0
9,11/10/2022,16:45,11/10/2022,https://ngan-hang.com/ty-gia-ngan-hang-acb,ACB,Won Hàn Quốc,KRW,0.0,16.7,0.0
10,11/10/2022,16:45,11/10/2022,https://ngan-hang.com/ty-gia-ngan-hang-acb,ACB,Franc Thuỵ Sĩ,CHF,0.0,23723.0,0.0
11,11/10/2022,16:45,11/10/2022,https://ngan-hang.com/ty-gia-ngan-hang-acb,ACB,Baht Thái,THB,0.0,624.0,0.0
12,11/10/2022,16:45,11/10/2022,https://ngan-hang.com/ty-gia-ngan-hang-acb,ACB,Đô la Đài Loan,TWD,0.0,0.0,0.0
13,11/10/2022,16:45,11/10/2022,https://ngan-hang.com/ty-gia-ngan-hang-acb,ACB,Ðô la New Zealand,NZD,0.0,13211.0,0.0
14,11/10/2022,16:45,11/10/2022,https://ngan-hang.com/ty-gia-ngan-hang-agribank,Agribank,Đô la,USD,23730.0,23740.0,24020.0
15,11/10/2022,16:45,11/10/2022,https://ngan-hang.com/ty-gia-ngan-hang-agribank,Agribank,Bảng Anh,GBP,25985.0,26142.0,26911.0
16,11/10/2022,16:45,11/10/2022,https://ngan-hang.com/ty-gia-ngan-hang-agribank,Agribank,Đô la Singapore,SGD,16372.0,16438.0,16918.0
17,11/10/2022,16:45,11/10/2022,https://ngan-hang.com/ty-gia-ngan-hang-agribank,Agribank,Yên Nhật,JPY,160.43,161.08,168.18
18,11/10/2022,16:45,11/10/2022,https://ngan-hang.com/ty-gia-ngan-hang-agribank,Agribank,Đô la Hồng Kông,HKD,2984.0,2996.0,3089.0
19,11/10/2022,16:45,11/10/2022,https://ngan-hang.com/ty-gia-ngan-hang-agribank,Agribank,Đô la Úc,AUD,14698.0,14757.0,15339.0
20,11/10/2022,16:45,11/10/2022,https://ngan-hang.com/ty-gia-ngan-hang-agribank,Agribank,Đô la Canada,CAD,17063.0,17132.0,17536.0
21,11/10/2022,16:45,11/10/2022,https://ngan-hang.com/ty-gia-ngan-hang-agribank,Agribank,Franc Thuỵ Sĩ,CHF,23489.0,23583.0,24222.0
22,11/10/2022,16:45,11/10/2022,https://ngan-hang.com/ty-gia-ngan-hang-agribank,Agribank,Won Hàn Quốc,KRW,0.0,16.05,17.41
23,11/10/2022,16:45,11/10/2022,https://ngan-hang.com/ty-gia-ngan-hang-agribank,Agribank,Baht Thái,THB,610.0,612.0,652.0
24,11/10/2022,16:45,11/10/2022,https://ngan-hang.com/ty-gia-ngan-hang-agribank,Agribank,Ðô la New Zealand,NZD,0.0,13081.0,13571.0
25,11/10/2022,16:45,11/10/2022,https://ngan-hang.com/ty-gia-ngan-hang-bidv,BIDV,Đô la,USD,23790.0,23790.0,24070.0
26,11/10/2022,16:45,11/10/2022,https://ngan-hang.com/ty-gia-ngan-hang-bidv,BIDV,Euro,EUR,22791.0,22853.0,23839.0
27,11/10/2022,16:45,11/10/2022,https://ngan-hang.com/ty-gia-ngan-hang-bidv,BIDV,Bảng Anh,GBP,25845.0,26001.0,26947.0
28,11/10/2022,16:45,11/10/2022,https://ngan-hang.com/ty-gia-ngan-hang-bidv,BIDV,Đô la Singapore,SGD,16284.0,16383.0,16854.0
29,11/10/2022,16:45,11/10/2022,https://ngan-hang.com/ty-gia-ngan-hang-bidv,BIDV,Yên Nhật,JPY,160.62,161.59,168.81
30,11/10/2022,16:45,11/10/2022,https://ngan-hang.com/ty-gia-ngan-hang-bidv,BIDV,Nhân dân tệ,CNY,0.0,3280.0,3387.0
31,11/10/2022,16:45,11/10/2022,https://ngan-hang.com/ty-gia-ngan-hang-bidv,BIDV,Đô la Hồng Kông,HKD,2986.0,3007.0,3091.0
32,11/10/2022,16:45,11/10/2022,https://ngan-hang.com/ty-gia-ngan-hang-bidv,BIDV,Đô la Úc,AUD,14673.0,14762.0,15246.0
33,11/10/2022,16:45,11/10/2022,https://ngan-hang.com/ty-gia-ngan-hang-bidv,BIDV,Đô la Canada,CAD,16913.0,17015.0,17545.0
34,11/10/2022,16:45,11/10/2022,https://ngan-hang.com/ty-gia-ngan-hang-bidv,BIDV,Franc Thuỵ Sĩ,CHF,23429.0,23571.0,24296.0
35,11/10/2022,16:45,11/10/2022,https://ngan-hang.com/ty-gia-ngan-hang-bidv,BIDV,Won Hàn Quốc,KRW,14.95,0.0,17.5
36,11/10/2022,16:45,11/10/2022,https://ngan-hang.com/ty-gia-ngan-hang-bidv,BIDV,Rúp Nga,RUB,0.0,338.0,434.0
37,11/10/2022,16:45,11/10/2022,https://ngan-hang.com/ty-gia-ngan-hang-bidv,BIDV,Ringit Malaysia,MYR,4793.61,0.0,5259.36
38,11/10/2022,16:45,11/10/2022,https://ngan-hang.com/ty-gia-ngan-hang-bidv,BIDV,Krona Thuỵ Điển,SEK,0.0,2081.0,2149.0
39,11/10/2022,16:45,11/10/2022,https://ngan-hang.com/ty-gia-ngan-hang-bidv,BIDV,Krone Na Uy,NOK,0.0,2193.0,2264.0
40,11/10/2022,16:45,11/10/2022,https://ngan-hang.com/ty-gia-ngan-hang-bidv,BIDV,Baht Thái,THB,592.83,598.82,653.47
